total;free;used;buff/cache;
128530,7;3695;14537,5;110298,2;0,113105274
128530,7;3695;14537,5;110298,2;0,113105274
128530,7;3695;14537,5;110298,2;0,113105274
128530,7;2958;15198,5;110374,3;0,118247236
128530,7;2958;15198,5;110374,3;0,118247236
128530,7;2958;15198,5;110374,3;0,118247236
128530,7;3018,3;15138,2;110374,3;0,117778087
128530,7;3018,3;15138,2;110374,3;0,117778087
128530,7;3018,3;15138,2;110374,3;0,117778087
128530,7;2891,2;15265,2;110374,3;0,118766956
128530,7;2891,2;15265,2;110374,3;0,118766956
128530,7;2891,2;15265,2;110374,3;0,118766956
128530,7;2885,3;15271,1;110374,4;0,118812081
128530,7;2885,3;15271,1;110374,4;0,118812081
128530,7;2885,3;15271,1;110374,4;0,118812081
128530,7;2763,8;15392,5;110374,4;0,119757381
128530,7;2763,8;15392,5;110374,4;0,119757381
128530,7;2763,8;15392,5;110374,4;0,119757381
128530,7;2721,7;15434,1;110375;0,120080261
128530,7;2721,7;15434,1;110375;0,120080261
128530,7;2721,7;15434,1;110375;0,120080261
128530,7;2684,3;15471,4;110375;0,120371242
128530,7;2684,3;15471,4;110375;0,120371242
128530,7;2684,3;15471,4;110375;0,120371242
128530,7;2590;15565,7;110375;0,121104919
128530,7;2590;15565,7;110375;0,121104919
128530,7;2590;15565,7;110375;0,121104919
128530,7;2511,9;15643,8;110375,1;0,121711778
128530,7;2511,9;15643,8;110375,1;0,121711778
128530,7;2511,9;15643,8;110375,1;0,121711778
128530,7;2489,4;15665,7;110375,6;0,121882943
128530,7;2489,4;15665,7;110375,6;0,121882943
128530,7;2489,4;15665,7;110375,6;0,121882943
128530,7;2531,5;15623,6;110375,7;0,121554617
128530,7;2531,5;15623,6;110375,7;0,121554617
128530,7;2531,5;15623,6;110375,7;0,121554617
128530,7;2474,8;15680,2;110375,7;0,121995757
128530,7;2474,8;15680,2;110375,7;0,121995757
128530,7;2474,8;15680,2;110375,7;0,121995757
128530,7;2526,2;15628,7;110375,8;0,121595074
128530,7;2526,2;15628,7;110375,8;0,121595074
128530,7;2526,2;15628,7;110375,8;0,121595074
128530,7;2480,3;15674,6;110375,8;0,121952187
128530,7;2480,3;15674,6;110375,8;0,121952187
128530,7;2480,3;15674,6;110375,8;0,121952187
128530,7;2535,5;15619,4;110375,8;0,121522718
128530,7;2535,5;15619,4;110375,8;0,121522718
128530,7;2535,5;15619,4;110375,8;0,121522718
128530,7;2434,2;15720,2;110376,4;0,122306188
128530,7;2434,2;15720,2;110376,4;0,122306188
128530,7;2434,2;15720,2;110376,4;0,122306188
128530,7;2377;15777,3;110376,4;0,122751218
128530,7;2377;15777,3;110376,4;0,122751218
128530,7;2377;15777,3;110376,4;0,122751218
128530,7;2430,1;15724,2;110376,4;0,122338087
128530,7;2430,1;15724,2;110376,4;0,122338087
128530,7;2430,1;15724,2;110376,4;0,122338087
128530,7;2385,1;15769,2;110376,5;0,12268742
128530,7;2385,1;15769,2;110376,5;0,12268742
128530,7;2385,1;15769,2;110376,5;0,12268742
128530,7;2459,8;15694,4;110376,5;0,122106236
128530,7;2459,8;15694,4;110376,5;0,122106236
128530,7;2459,8;15694,4;110376,5;0,122106236
128530,7;2459,4;15694,8;110376,5;0,122109348
128530,7;2459,4;15694,8;110376,5;0,122109348
128530,7;2459,4;15694,8;110376,5;0,122109348
128530,7;2369,2;15784,5;110377,1;0,122806458
128530,7;2369,2;15784,5;110377,1;0,122806458
128530,7;2369,2;15784,5;110377,1;0,122806458
128530,7;2384,8;15768,8;110377,1;0,122685086
128530,7;2384,8;15768,8;110377,1;0,122685086
128530,7;2384,8;15768,8;110377,1;0,122685086
128530,7;2421,1;15732;110377,7;0,122397995
128530,7;2421,1;15732;110377,7;0,122397995
128530,7;2421,1;15732;110377,7;0,122397995
128530,7;2404,1;15748,4;110378,2;0,122526369
128530,7;2404,1;15748,4;110378,2;0,122526369
128530,7;2404,1;15748,4;110378,2;0,122526369
128530,7;2387,8;15764,7;110378,3;0,122652409
128530,7;2387,8;15764,7;110378,3;0,122652409
128530,7;2387,8;15764,7;110378,3;0,122652409
128530,7;2374,1;15778,4;110378,3;0,122758998
128530,7;2374,1;15778,4;110378,3;0,122758998
128530,7;2412,8;15739,6;110378,3;0,122457903
128530,7;2412,8;15739,6;110378,3;0,122457903
128530,7;2412,8;15739,6;110378,3;0,122457903
128530,7;2363,2;15789,1;110378,4;0,122843025
128530,7;2363,2;15789,1;110378,4;0,122843025
128530,7;2363,2;15789,1;110378,4;0,122843025
128530,7;2402,8;15749,5;110378,4;0,122534927
128530,7;2402,8;15749,5;110378,4;0,122534927
128530,7;2402,8;15749,5;110378,4;0,122534927
128530,7;2381,4;15770,4;110378,9;0,122697535
128530,7;2381,4;15770,4;110378,9;0,122697535
128530,7;2381,4;15770,4;110378,9;0,122697535
128530,7;2321,6;15830,2;110379;0,123162015
128530,7;2321,6;15830,2;110379;0,123162015
128530,7;2321,6;15830,2;110379;0,123162015
128530,7;2397,8;15753,9;110379;0,122569161
128530,7;2397,8;15753,9;110379;0,122569161
128530,7;2397,8;15753,9;110379;0,122569161
128530,7;2377,9;15773,8;110379;0,122723987
128530,7;2377,9;15773,8;110379;0,122723987
128530,7;2377,9;15773,8;110379;0,122723987
128530,7;2370;15781,6;110379,1;0,122784673
128530,7;2370;15781,6;110379,1;0,122784673
128530,7;2370;15781,6;110379,1;0,122784673
128530,7;2399;15752,6;110379,1;0,122559046
128530,7;2399;15752,6;110379,1;0,122559046
128530,7;2399;15752,6;110379,1;0,122559046
128530,7;2341,7;15809,8;110379,1;0,123004854
128530,7;2341,7;15809,8;110379,1;0,123004854
128530,7;2341,7;15809,8;110379,1;0,123004854
128530,7;2363,3;15788,3;110379,2;0,122836023
128530,7;2363,3;15788,3;110379,2;0,122836023
128530,7;2363,3;15788,3;110379,2;0,122836023
128530,7;2321,7;15829,4;110379,7;0,123155791
128530,7;2321,7;15829,4;110379,7;0,123155791
128530,7;2321,7;15829,4;110379,7;0,123155791
128530,7;2410,3;15740,7;110379,8;0,122465683
128530,7;2410,3;15740,7;110379,8;0,122465683
128530,7;2410,3;15740,7;110379,8;0,122465683
128530,7;2393,7;15757,3;110379,8;0,122594835
128530,7;2393,7;15757,3;110379,8;0,122594835
128530,7;2393,7;15757,3;110379,8;0,122594835
128530,7;2337,3;15813,6;110379,8;0,123033641
128530,7;2337,3;15813,6;110379,8;0,123033641
128530,7;2337,3;15813,6;110379,8;0,123033641
128530,7;2304;15846,9;110379,8;0,123292723
128530,7;2304;15846,9;110379,8;0,123292723
128530,7;2304;15846,9;110379,8;0,123292723
128530,7;2358,5;15792,4;110379,9;0,122867922
128530,7;2358,5;15792,4;110379,9;0,122867922
128530,7;2358,5;15792,4;110379,9;0,122867922
128530,7;2355,3;15795,5;110379,9;0,122892819
128530,7;2355,3;15795,5;110379,9;0,122892819
128530,7;2355,3;15795,5;110379,9;0,122892819
128530,7;2312,9;15837,4;110380,5;0,123218033
128530,7;2312,9;15837,4;110380,5;0,123218033
128530,7;2312,9;15837,4;110380,5;0,123218033
128530,7;2303,6;15846,6;110380,5;0,123290389
128530,7;2303,6;15846,6;110380,5;0,123290389
128530,7;2303,6;15846,6;110380,5;0,123290389
128530,7;2369,4;15780,8;110380,6;0,122777671
128530,7;2369,4;15780,8;110380,6;0,122777671
128530,7;2369,4;15780,8;110380,6;0,122777671
128530,7;2332,3;15817,8;110380,6;0,123066318
128530,7;2332,3;15817,8;110380,6;0,123066318
128530,7;2332,3;15817,8;110380,6;0,123066318
128530,7;2343,9;15806,2;110380,6;0,122976067
128530,7;2343,9;15806,2;110380,6;0,122976067
128530,7;2343,9;15806,2;110380,6;0,122976067
128530,7;2333,6;15816,4;110380,6;0,123056204
128530,7;2333,6;15816,4;110380,6;0,123056204
128530,7;2333,6;15816,4;110380,6;0,123056204
128530,7;2285,3;15864,7;110380,7;0,123431211
128530,7;2285,3;15864,7;110380,7;0,123431211
128530,7;2285,3;15864,7;110380,7;0,123431211
128530,7;2286,6;15863,3;110380,8;0,123420319
128530,7;2286,6;15863,3;110380,8;0,123420319
