timestamp; index; utilization.gpu [%]; utilization.memory [%]; memory.used [MiB]; power.draw [W]; temperature.gpu
2025/12/12 06:08:16.464;0;0%;0%; 447 MiB; 15.30 W;30
2025/12/12 06:08:16.465;1;0%;0%; 4 MiB; 13.63 W;26
2025/12/12 06:08:17.466;0;0%;0%; 459 MiB; 25.63 W;31
2025/12/12 06:08:17.475;1;0%;0%; 4 MiB; 23.15 W;28
2025/12/12 06:08:18.476;0;19%;1%; 1452 MiB; 57.56 W;32
2025/12/12 06:08:18.476;1;22%;1%; 1329 MiB; 56.26 W;28
2025/12/12 06:08:19.477;0;35%;20%; 2014 MiB; 77.13 W;34
2025/12/12 06:08:19.478;1;45%;29%; 1931 MiB; 86.17 W;31
2025/12/12 06:08:20.479;0;38%;21%; 2014 MiB; 109.71 W;35
2025/12/12 06:08:20.479;1;44%;31%; 1931 MiB; 148.56 W;34
2025/12/12 06:08:21.480;0;37%;22%; 2014 MiB; 113.86 W;35
2025/12/12 06:08:21.480;1;43%;31%; 1931 MiB; 178.59 W;35
2025/12/12 06:08:22.481;0;38%;22%; 2016 MiB; 113.40 W;36
2025/12/12 06:08:22.481;1;44%;31%; 1933 MiB; 177.49 W;36
2025/12/12 06:08:23.482;0;38%;21%; 2016 MiB; 114.17 W;36
2025/12/12 06:08:23.483;1;44%;30%; 1933 MiB; 178.91 W;36
2025/12/12 06:08:24.483;0;36%;19%; 2016 MiB; 111.75 W;36
2025/12/12 06:08:24.484;1;39%;26%; 1933 MiB; 167.06 W;36
2025/12/12 06:08:25.484;0;37%;20%; 2016 MiB; 113.73 W;37
2025/12/12 06:08:25.485;1;41%;27%; 1933 MiB; 173.36 W;37
2025/12/12 06:08:26.485;0;37%;22%; 2016 MiB; 114.57 W;37
2025/12/12 06:08:26.486;1;43%;31%; 1933 MiB; 176.67 W;38
2025/12/12 06:08:27.487;0;38%;22%; 2016 MiB; 115.59 W;37
2025/12/12 06:08:27.487;1;43%;31%; 1933 MiB; 178.93 W;38
2025/12/12 06:08:28.488;0;39%;23%; 2016 MiB; 114.97 W;38
2025/12/12 06:08:28.488;1;44%;31%; 1933 MiB; 176.12 W;39
2025/12/12 06:08:29.489;0;38%;23%; 2016 MiB; 116.46 W;38
2025/12/12 06:08:29.490;1;45%;32%; 1933 MiB; 180.19 W;40
2025/12/12 06:08:30.490;0;37%;22%; 2016 MiB; 116.75 W;38
2025/12/12 06:08:30.491;1;44%;31%; 1933 MiB; 180.75 W;40
2025/12/12 06:08:31.492;0;37%;19%; 2016 MiB; 113.08 W;38
2025/12/12 06:08:31.492;1;41%;28%; 1933 MiB; 169.80 W;40
2025/12/12 06:08:32.493;0;36%;20%; 2016 MiB; 112.16 W;39
