total;free;used;buff/cache;
128530,7;3824,9;14444,7;110261,1;0,112383267
128530,7;3824,9;14444,7;110261,1;0,112383267
128530,7;3824,9;14444,7;110261,1;0,112383267
128530,7;3085,5;15105,8;110339,5;0,117526007
128530,7;3085,5;15105,8;110339,5;0,117526007
128530,7;3085,5;15105,8;110339,5;0,117526007
128530,7;2993,4;15197,8;110339,5;0,118242568
128530,7;2993,4;15197,8;110339,5;0,118242568
128530,7;2993,4;15197,8;110339,5;0,118242568
128530,7;2861,8;15329,3;110339,6;0,11926567
128530,7;2861,8;15329,3;110339,6;0,11926567
128530,7;2861,8;15329,3;110339,6;0,11926567
128530,7;2847,9;15343,2;110339,6;0,119373815
128530,7;2847,9;15343,2;110339,6;0,119373815
128530,7;2847,9;15343,2;110339,6;0,119373815
128530,7;2830,2;15360,9;110339,6;0,119511525
128530,7;2830,2;15360,9;110339,6;0,119511525
128530,7;2830,2;15360,9;110339,6;0,119511525
128530,7;2798,3;15392,8;110339,7;0,119758937
128530,7;2798,3;15392,8;110339,7;0,119758937
128530,7;2798,3;15392,8;110339,7;0,119758937
128530,7;2785,4;15405,7;110339,7;0,119859302
128530,7;2785,4;15405,7;110339,7;0,119859302
128530,7;2785,4;15405,7;110339,7;0,119859302
128530,7;2662,3;15528;110340,5;0,120810826
128530,7;2662,3;15528;110340,5;0,120810826
128530,7;2662,3;15528;110340,5;0,120810826
128530,7;2571,4;15618,3;110341,1;0,121513382
128530,7;2571,4;15618,3;110341,1;0,121513382
128530,7;2571,4;15618,3;110341,1;0,121513382
128530,7;2544,3;15644,8;110341,6;0,121720336
128530,7;2544,3;15644,8;110341,6;0,121720336
128530,7;2544,3;15644,8;110341,6;0,121720336
128530,7;2541,7;15647,4;110341,7;0,121739787
128530,7;2541,7;15647,4;110341,7;0,121739787
128530,7;2541,7;15647,4;110341,7;0,121739787
128530,7;2431,8;15756,7;110342,2;0,122590945
128530,7;2431,8;15756,7;110342,2;0,122590945
128530,7;2431,8;15756,7;110342,2;0,122590945
128530,7;2438,4;15750;110342,3;0,122538818
128530,7;2438,4;15750;110342,3;0,122538818
128530,7;2438,4;15750;110342,3;0,122538818
128530,7;2420,3;15768;110342,4;0,122678862
128530,7;2420,3;15768;110342,4;0,122678862
128530,7;2420,3;15768;110342,4;0,122678862
128530,7;2476,3;15711,5;110342,9;0,122239278
128530,7;2476,3;15711,5;110342,9;0,122239278
128530,7;2476,3;15711,5;110342,9;0,122239278
128530,7;2473,8;15713,9;110343;0,122257951
128530,7;2473,8;15713,9;110343;0,122257951
128530,7;2473,8;15713,9;110343;0,122257951
128530,7;2482,7;15704,9;110343,1;0,122187929
128530,7;2482,7;15704,9;110343,1;0,122187929
128530,7;2482,7;15704,9;110343,1;0,122187929
128530,7;2448,7;15738,7;110343,4;0,122450123
128530,7;2448,7;15738,7;110343,4;0,122450123
128530,7;2448,7;15738,7;110343,4;0,122450123
128530,7;2394;15792,8;110344;0,122871034
128530,7;2394;15792,8;110344;0,122871034
128530,7;2394;15792,8;110344;0,122871034
128530,7;2401,1;15785,1;110344,5;0,122811904
128530,7;2401,1;15785,1;110344,5;0,122811904
128530,7;2401,1;15785,1;110344,5;0,122811904
128530,7;2435,3;15750,8;110344,6;0,122545042
128530,7;2435,3;15750,8;110344,6;0,122545042
128530,7;2435,3;15750,8;110344,6;0,122545042
128530,7;2430,5;15755,5;110344,7;0,122581609
128530,7;2430,5;15755,5;110344,7;0,122581609
128530,7;2430,5;15755,5;110344,7;0,122581609
128530,7;2456,2;15729,9;110344,7;0,122381657
128530,7;2456,2;15729,9;110344,7;0,122381657
128530,7;2456,2;15729,9;110344,7;0,122381657
128530,7;2393,8;15792,2;110344,7;0,122867144
128530,7;2393,8;15792,2;110344,7;0,122867144
128530,7;2390,8;15794,9;110345;0,12288815
128530,7;2390,8;15794,9;110345;0,12288815
128530,7;2390,8;15794,9;110345;0,12288815
128530,7;2381,2;15804;110345,6;0,122958173
