timestamp; index; utilization.gpu [%]; utilization.memory [%]; memory.used [MiB]; power.draw [W]; temperature.gpu
2025/12/15 05:52:19.845;0;0%;0%; 447 MiB; 14.85 W;30
2025/12/15 05:52:19.845;1;0%;0%; 4 MiB; 13.14 W;26
2025/12/15 05:52:20.846;0;4%;0%; 447 MiB; 32.33 W;31
2025/12/15 05:52:20.846;1;6%;0%; 4 MiB; 28.59 W;28
2025/12/15 05:52:21.847;0;32%;1%; 2634 MiB; 57.57 W;32
2025/12/15 05:52:21.848;1;18%;0%; 2633 MiB; 55.69 W;28
2025/12/15 05:52:22.848;0;36%;32%; 3304 MiB; 79.59 W;34
2025/12/15 05:52:22.849;1;48%;46%; 3303 MiB; 101.81 W;33
2025/12/15 05:52:23.850;0;40%;36%; 3304 MiB; 147.41 W;36
2025/12/15 05:52:23.850;1;47%;44%; 3303 MiB; 195.34 W;35
2025/12/15 05:52:24.851;0;40%;35%; 3304 MiB; 151.90 W;37
2025/12/15 05:52:24.851;1;48%;44%; 3303 MiB; 196.80 W;36
2025/12/15 05:52:25.852;0;41%;35%; 3304 MiB; 167.35 W;39
2025/12/15 05:52:25.853;1;49%;44%; 3303 MiB; 198.78 W;36
2025/12/15 05:52:26.853;0;41%;35%; 3304 MiB; 175.04 W;39
2025/12/15 05:52:26.854;1;49%;43%; 3303 MiB; 197.59 W;37
2025/12/15 05:52:27.854;0;40%;37%; 3306 MiB; 160.24 W;39
2025/12/15 05:52:27.855;1;48%;44%; 3305 MiB; 184.82 W;38
2025/12/15 05:52:28.856;0;41%;37%; 3306 MiB; 164.48 W;40
2025/12/15 05:52:28.856;1;48%;44%; 3305 MiB; 197.70 W;38
2025/12/15 05:52:29.857;0;41%;35%; 3306 MiB; 171.90 W;41
2025/12/15 05:52:29.858;1;49%;44%; 3305 MiB; 199.79 W;39
2025/12/15 05:52:30.858;0;29%;25%; 3306 MiB; 164.72 W;41
2025/12/15 05:52:30.859;1;49%;46%; 3305 MiB; 188.66 W;39
2025/12/15 05:52:31.859;0;40%;36%; 3306 MiB; 163.71 W;42
2025/12/15 05:52:31.860;1;48%;44%; 3305 MiB; 198.04 W;40
2025/12/15 05:52:32.860;0;41%;36%; 3306 MiB; 159.86 W;42
2025/12/15 05:52:32.861;1;47%;43%; 3305 MiB; 198.63 W;41
2025/12/15 05:52:33.861;0;42%;36%; 3306 MiB; 159.57 W;42
2025/12/15 05:52:33.862;1;49%;43%; 3305 MiB; 198.53 W;41
2025/12/15 05:52:34.863;0;41%;37%; 3306 MiB; 159.10 W;43
2025/12/15 05:52:34.863;1;48%;45%; 3305 MiB; 188.28 W;41
2025/12/15 05:52:35.864;0;41%;36%; 3306 MiB; 161.46 W;43
2025/12/15 05:52:35.865;1;48%;44%; 3305 MiB; 198.41 W;42
2025/12/15 05:52:36.865;0;40%;34%; 3306 MiB; 154.60 W;43
2025/12/15 05:52:36.866;1;48%;43%; 3305 MiB; 198.43 W;43
2025/12/15 05:52:37.867;0;39%;36%; 3306 MiB; 150.32 W;44
2025/12/15 05:52:37.867;1;48%;45%; 3305 MiB; 186.85 W;43
2025/12/15 05:52:38.868;0;41%;36%; 3306 MiB; 158.78 W;44
2025/12/15 05:52:38.868;1;48%;44%; 3305 MiB; 198.01 W;44
2025/12/15 05:52:39.869;0;41%;36%; 3306 MiB; 151.35 W;44
2025/12/15 05:52:39.869;1;46%;42%; 3305 MiB; 198.69 W;44
2025/12/15 05:52:40.870;0;40%;36%; 3306 MiB; 143.82 W;44
2025/12/15 05:52:40.871;1;48%;45%; 3305 MiB; 188.36 W;44
2025/12/15 05:52:41.871;0;41%;36%; 3306 MiB; 151.84 W;45
2025/12/15 05:52:41.872;1;48%;44%; 3305 MiB; 198.98 W;45
2025/12/15 05:52:42.873;0;40%;35%; 3306 MiB; 153.13 W;46
2025/12/15 05:52:42.873;1;49%;44%; 3305 MiB; 199.83 W;46
2025/12/15 05:52:43.874;0;22%;19%; 3308 MiB; 145.07 W;45
2025/12/15 05:52:43.874;1;25%;22%; 3305 MiB; 188.12 W;46
2025/12/15 05:52:44.875;0;40%;36%; 3308 MiB; 154.84 W;46
2025/12/15 05:52:44.876;1;48%;44%; 3305 MiB; 197.42 W;46
2025/12/15 05:52:45.876;0;40%;35%; 3308 MiB; 151.72 W;47
2025/12/15 05:52:45.877;1;48%;44%; 3305 MiB; 197.37 W;47
2025/12/15 05:52:46.877;0;40%;35%; 3308 MiB; 159.34 W;47
2025/12/15 05:52:46.878;1;48%;43%; 3305 MiB; 198.55 W;48
2025/12/15 05:52:47.878;0;41%;35%; 3308 MiB; 169.58 W;46
2025/12/15 05:52:47.879;1;43%;38%; 3305 MiB; 198.03 W;46
2025/12/15 05:52:48.880;0;40%;36%; 3308 MiB; 163.23 W;48
2025/12/15 05:52:48.880;1;49%;45%; 3305 MiB; 189.88 W;48
2025/12/15 05:52:49.881;0;42%;37%; 3308 MiB; 173.13 W;49
2025/12/15 05:52:49.882;1;49%;44%; 3305 MiB; 200.39 W;49
2025/12/15 05:52:50.882;0;42%;36%; 3308 MiB; 175.11 W;50
2025/12/15 05:52:50.883;1;48%;43%; 3305 MiB; 200.26 W;49
2025/12/15 05:52:51.883;0;42%;36%; 3308 MiB; 176.76 W;50
2025/12/15 05:52:51.884;1;49%;43%; 3305 MiB; 200.74 W;50
2025/12/15 05:52:52.884;0;33%;27%; 3308 MiB; 171.71 W;50
2025/12/15 05:52:52.885;1;26%;22%; 3307 MiB; 190.83 W;49
2025/12/15 05:52:53.886;0;40%;36%; 3308 MiB; 167.95 W;50
2025/12/15 05:52:53.886;1;49%;45%; 3307 MiB; 194.46 W;50
2025/12/15 05:52:54.887;0;40%;36%; 3308 MiB; 151.36 W;50
2025/12/15 05:52:54.888;1;48%;44%; 3307 MiB; 190.51 W;51
2025/12/15 05:52:55.888;0;41%;36%; 3308 MiB; 161.46 W;51
2025/12/15 05:52:55.889;1;48%;44%; 3307 MiB; 198.56 W;51
2025/12/15 05:52:56.889;0;41%;36%; 3308 MiB; 166.21 W;51
2025/12/15 05:52:56.890;1;48%;43%; 3307 MiB; 199.79 W;51
2025/12/15 05:52:57.891;0;40%;35%; 3308 MiB; 168.30 W;52
2025/12/15 05:52:57.891;1;49%;43%; 3307 MiB; 199.24 W;52
2025/12/15 05:52:58.892;0;40%;37%; 3308 MiB; 159.38 W;52
2025/12/15 05:52:58.892;1;48%;45%; 3307 MiB; 190.25 W;52
2025/12/15 05:52:59.893;0;40%;36%; 3308 MiB; 165.61 W;52
2025/12/15 05:52:59.893;1;48%;44%; 3307 MiB; 200.33 W;52
2025/12/15 05:53:00.894;0;39%;35%; 3308 MiB; 168.57 W;51
2025/12/15 05:53:00.894;1;49%;44%; 3307 MiB; 200.03 W;51
