total;free;used;buff/cache;
128530,7;3877,2;14354;110299,5;0,111677599
128530,7;3877,2;14354;110299,5;0,111677599
128530,7;3877,2;14354;110299,5;0,111677599
128530,7;3136,6;15016,5;110377,6;0,11683201
128530,7;3136,6;15016,5;110377,6;0,11683201
128530,7;3127,7;15025,4;110377,6;0,116901254
128530,7;3127,7;15025,4;110377,6;0,116901254
128530,7;3127,7;15025,4;110377,6;0,116901254
128530,7;3072,8;15080,3;110377,6;0,117328389
128530,7;3072,8;15080,3;110377,6;0,117328389
128530,7;3072,8;15080,3;110377,6;0,117328389
128530,7;3051,2;15101,9;110377,6;0,117496442
128530,7;3051,2;15101,9;110377,6;0,117496442
128530,7;3051,2;15101,9;110377,6;0,117496442
128530,7;3200,1;14953;110377,6;0,116337964
128530,7;3200,1;14953;110377,6;0,116337964
128530,7;3200,1;14953;110377,6;0,116337964
128530,7;3189,8;14963,3;110377,7;0,116417323
128530,7;3189,8;14963,3;110377,7;0,116417323
128530,7;3189,8;14963,3;110377,7;0,116417323
128530,7;3208,3;14944,7;110377,7;0,116273388
128530,7;3208,3;14944,7;110377,7;0,116273388
128530,7;3208,3;14944,7;110377,7;0,116273388
128530,7;3197,2;14955,9;110377,7;0,116359749
128530,7;3197,2;14955,9;110377,7;0,116359749
128530,7;3197,2;14955,9;110377,7;0,116359749
128530,7;3177,5;14975,6;110377,7;0,11651302
128530,7;3177,5;14975,6;110377,7;0,11651302
128530,7;3177,5;14975,6;110377,7;0,11651302
128530,7;3175,3;14977,7;110377,7;0,116530136
128530,7;3175,3;14977,7;110377,7;0,116530136
128530,7;3175,3;14977,7;110377,7;0,116530136
128530,7;3182,9;14970,1;110377,7;0,116471007
128530,7;3182,9;14970,1;110377,7;0,116471007
128530,7;3182,9;14970,1;110377,7;0,116471007
128530,7;3191,9;14961,1;110377,8;0,116400206
128530,7;3191,9;14961,1;110377,8;0,116400206
128530,7;3191,9;14961,1;110377,8;0,116400206
128530,7;3145,6;15007,4;110377,8;0,116760432
128530,7;3145,6;15007,4;110377,8;0,116760432
128530,7;3145,6;15007,4;110377,8;0,116760432
128530,7;3154,1;14998,9;110377,8;0,116694299
128530,7;3154,1;14998,9;110377,8;0,116694299
128530,7;3154,1;14998,9;110377,8;0,116694299
128530,7;3155,8;14997,2;110377,8;0,116681073
128530,7;3155,8;14997,2;110377,8;0,116681073
128530,7;3155,8;14997,2;110377,8;0,116681073
128530,7;3146,3;15006,6;110377,8;0,116754985
128530,7;3146,3;15006,6;110377,8;0,116754985
128530,7;3146,3;15006,6;110377,8;0,116754985
128530,7;3154,1;14998,8;110377,8;0,116694299
128530,7;3154,1;14998,8;110377,8;0,116694299
128530,7;3154,1;14998,8;110377,8;0,116694299
128530,7;3159,7;14993,2;110377,8;0,11665073
128530,7;3159,7;14993,2;110377,8;0,11665073
128530,7;3159,7;14993,2;110377,8;0,11665073
128530,7;3131,2;15021,7;110377,8;0,116872467
128530,7;3131,2;15021,7;110377,8;0,116872467
128530,7;3135,2;15017,7;110377,8;0,116841346
128530,7;3135,2;15017,7;110377,8;0,116841346
128530,7;3135,2;15017,7;110377,8;0,116841346
128530,7;3147,7;15005,2;110377,8;0,116744093
128530,7;3147,7;15005,2;110377,8;0,116744093
128530,7;3147,7;15005,2;110377,8;0,116744093
128530,7;3166,2;14986,7;110377,8;0,116600159
128530,7;3166,2;14986,7;110377,8;0,116600159
128530,7;3166,2;14986,7;110377,8;0,116600159
128530,7;3122,6;15030,3;110377,9;0,116938599
128530,7;3122,6;15030,3;110377,9;0,116938599
128530,7;3122,6;15030,3;110377,9;0,116938599
128530,7;3139,2;15013,6;110377,9;0,116809447
128530,7;3139,2;15013,6;110377,9;0,116809447
128530,7;3139,2;15013,6;110377,9;0,116809447
128530,7;3140,4;15012,5;110377,9;0,116800111
128530,7;3140,4;15012,5;110377,9;0,116800111
128530,7;3140,4;15012,5;110377,9;0,116800111
