timestamp; index; utilization.gpu [%]; utilization.memory [%]; memory.used [MiB]; power.draw [W]; temperature.gpu
2025/12/10 09:16:52.160;0;0%;0%; 447 MiB; 15.03 W;29
2025/12/10 09:16:52.161;1;0%;0%; 4 MiB; 13.22 W;26
2025/12/10 09:16:53.162;0;4%;0%; 459 MiB; 41.38 W;31
2025/12/10 09:16:53.179;1;4%;0%; 4 MiB; 37.80 W;28
2025/12/10 09:16:54.179;0;37%;1%; 2634 MiB; 57.45 W;31
2025/12/10 09:16:54.180;1;3%;0%; 2633 MiB; 56.37 W;28
2025/12/10 09:16:55.181;0;31%;28%; 3304 MiB; 77.18 W;34
2025/12/10 09:16:55.181;1;41%;36%; 3303 MiB; 98.89 W;33
2025/12/10 09:16:56.182;0;41%;37%; 3304 MiB; 153.16 W;37
2025/12/10 09:16:56.183;1;47%;44%; 3303 MiB; 195.63 W;35
2025/12/10 09:16:57.184;0;41%;36%; 3304 MiB; 171.91 W;38
2025/12/10 09:16:57.185;1;49%;45%; 3303 MiB; 198.35 W;36
2025/12/10 09:16:58.185;0;19%;15%; 3304 MiB; 165.44 W;38
2025/12/10 09:16:58.186;1;23%;20%; 3303 MiB; 185.69 W;36
2025/12/10 09:16:59.187;0;40%;36%; 3304 MiB; 168.46 W;39
2025/12/10 09:16:59.187;1;47%;44%; 3303 MiB; 196.57 W;37
2025/12/10 09:17:00.188;0;40%;35%; 3304 MiB; 162.12 W;39
2025/12/10 09:17:00.188;1;47%;43%; 3303 MiB; 196.30 W;38
2025/12/10 09:17:01.189;0;41%;36%; 3304 MiB; 161.59 W;40
2025/12/10 09:17:01.189;1;49%;44%; 3303 MiB; 196.65 W;39
2025/12/10 09:17:02.190;0;40%;36%; 3304 MiB; 158.36 W;41
2025/12/10 09:17:02.190;1;48%;46%; 3303 MiB; 187.38 W;39
2025/12/10 09:17:03.191;0;40%;36%; 3304 MiB; 164.39 W;41
2025/12/10 09:17:03.192;1;48%;44%; 3303 MiB; 197.56 W;40
2025/12/10 09:17:04.192;0;40%;35%; 3304 MiB; 162.29 W;42
2025/12/10 09:17:04.193;1;47%;42%; 3303 MiB; 199.10 W;40
2025/12/10 09:17:05.193;0;41%;38%; 3304 MiB; 160.06 W;42
2025/12/10 09:17:05.194;1;48%;46%; 3303 MiB; 187.49 W;41
2025/12/10 09:17:06.195;0;40%;36%; 3304 MiB; 166.62 W;43
2025/12/10 09:17:06.195;1;48%;44%; 3303 MiB; 197.34 W;41
2025/12/10 09:17:07.196;0;41%;36%; 3304 MiB; 165.07 W;43
2025/12/10 09:17:07.215;1;48%;43%; 3303 MiB; 197.40 W;42
2025/12/10 09:17:08.216;0;41%;37%; 3304 MiB; 160.40 W;44
2025/12/10 09:17:08.217;1;47%;44%; 3303 MiB; 187.08 W;42
2025/12/10 09:17:09.217;0;41%;37%; 3304 MiB; 172.74 W;45
2025/12/10 09:17:09.218;1;50%;46%; 3303 MiB; 197.74 W;43
2025/12/10 09:17:10.219;0;42%;36%; 3304 MiB; 176.30 W;45
2025/12/10 09:17:10.219;1;49%;44%; 3303 MiB; 199.45 W;44
2025/12/10 09:17:11.220;0;40%;37%; 3304 MiB; 170.33 W;45
2025/12/10 09:17:11.221;1;48%;45%; 3303 MiB; 187.79 W;44
2025/12/10 09:17:12.221;0;40%;36%; 3304 MiB; 167.87 W;45
2025/12/10 09:17:12.222;1;48%;44%; 3303 MiB; 198.40 W;44
2025/12/10 09:17:13.222;0;40%;35%; 3304 MiB; 162.83 W;46
2025/12/10 09:17:13.223;1;47%;42%; 3303 MiB; 197.98 W;45
2025/12/10 09:17:14.223;0;41%;35%; 3304 MiB; 169.75 W;46
2025/12/10 09:17:14.224;1;48%;43%; 3303 MiB; 198.46 W;45
2025/12/10 09:17:15.224;0;41%;37%; 3306 MiB; 163.46 W;47
2025/12/10 09:17:15.225;1;49%;45%; 3303 MiB; 188.37 W;46
2025/12/10 09:17:16.226;0;41%;36%; 3306 MiB; 174.42 W;47
2025/12/10 09:17:16.226;1;48%;44%; 3303 MiB; 199.07 W;46
2025/12/10 09:17:17.227;0;39%;34%; 3306 MiB; 173.65 W;48
2025/12/10 09:17:17.227;1;47%;42%; 3303 MiB; 199.63 W;47
2025/12/10 09:17:18.228;0;36%;32%; 3306 MiB; 168.96 W;48
2025/12/10 09:17:18.228;1;42%;38%; 3303 MiB; 189.55 W;47
2025/12/10 09:17:19.229;0;36%;33%; 3306 MiB; 171.60 W;48
2025/12/10 09:17:19.230;1;43%;40%; 3303 MiB; 197.28 W;47
2025/12/10 09:17:20.230;0;40%;35%; 3306 MiB; 165.27 W;49
2025/12/10 09:17:20.231;1;48%;43%; 3303 MiB; 197.57 W;48
2025/12/10 09:17:21.231;0;42%;36%; 3306 MiB; 176.70 W;50
2025/12/10 09:17:21.232;1;50%;44%; 3303 MiB; 201.45 W;49
2025/12/10 09:17:22.233;0;42%;36%; 3306 MiB; 181.16 W;50
2025/12/10 09:17:22.244;1;49%;43%; 3303 MiB; 200.69 W;49
2025/12/10 09:17:23.245;0;40%;36%; 3306 MiB; 172.10 W;51
2025/12/10 09:17:23.245;1;48%;44%; 3303 MiB; 189.83 W;49
2025/12/10 09:17:24.246;0;41%;36%; 3306 MiB; 171.63 W;51
2025/12/10 09:17:24.247;1;47%;43%; 3303 MiB; 198.88 W;50
2025/12/10 09:17:25.247;0;39%;35%; 3306 MiB; 157.41 W;51
2025/12/10 09:17:25.248;1;46%;43%; 3303 MiB; 187.30 W;50
2025/12/10 09:17:26.248;0;36%;32%; 3306 MiB; 162.97 W;51
2025/12/10 09:17:26.249;1;41%;38%; 3303 MiB; 197.05 W;50
2025/12/10 09:17:27.249;0;39%;34%; 3306 MiB; 160.57 W;51
2025/12/10 09:17:27.250;1;47%;43%; 3303 MiB; 196.60 W;51
2025/12/10 09:17:28.251;0;40%;35%; 3306 MiB; 165.82 W;52
2025/12/10 09:17:28.252;1;48%;42%; 3303 MiB; 199.69 W;51
2025/12/10 09:17:29.253;0;41%;34%; 3306 MiB; 163.81 W;52
2025/12/10 09:17:29.253;1;47%;41%; 3305 MiB; 198.53 W;52
2025/12/10 09:17:30.254;0;40%;36%; 3306 MiB; 161.57 W;53
2025/12/10 09:17:30.255;1;48%;44%; 3305 MiB; 189.21 W;52
2025/12/10 09:17:31.255;0;40%;36%; 3306 MiB; 173.36 W;53
2025/12/10 09:17:31.256;1;48%;44%; 3305 MiB; 200.44 W;52
2025/12/10 09:17:32.256;0;22%;18%; 3306 MiB; 163.08 W;52
2025/12/10 09:17:32.257;1;26%;22%; 3305 MiB; 190.86 W;52
2025/12/10 09:17:33.257;0;40%;36%; 3306 MiB; 153.19 W;53
2025/12/10 09:17:33.258;1;48%;44%; 3305 MiB; 190.81 W;53
2025/12/10 09:17:34.259;0;41%;36%; 3306 MiB; 156.72 W;53
2025/12/10 09:17:34.259;1;49%;44%; 3305 MiB; 199.70 W;53
2025/12/10 09:17:35.260;0;40%;37%; 3306 MiB; 154.07 W;53
2025/12/10 09:17:35.260;1;48%;45%; 3305 MiB; 190.41 W;53
2025/12/10 09:17:36.261;0;41%;36%; 3306 MiB; 161.64 W;53
2025/12/10 09:17:36.261;1;48%;44%; 3305 MiB; 200.73 W;54
2025/12/10 09:17:37.262;0;40%;36%; 3306 MiB; 156.68 W;54
2025/12/10 09:17:37.262;1;48%;45%; 3305 MiB; 191.42 W;54
2025/12/10 09:17:38.263;0;41%;36%; 3306 MiB; 167.00 W;54
2025/12/10 09:17:38.264;1;48%;44%; 3305 MiB; 201.64 W;54
2025/12/10 09:17:39.264;0;42%;36%; 3306 MiB; 172.34 W;55
2025/12/10 09:17:39.265;1;49%;44%; 3305 MiB; 201.50 W;54
2025/12/10 09:17:40.265;0;43%;36%; 3306 MiB; 181.20 W;54
2025/12/10 09:17:40.266;1;49%;43%; 3305 MiB; 200.56 W;54
2025/12/10 09:17:41.267;0;40%;36%; 3306 MiB; 173.06 W;55
2025/12/10 09:17:41.268;1;48%;44%; 3305 MiB; 191.31 W;55
2025/12/10 09:17:42.268;0;41%;36%; 3306 MiB; 171.35 W;55
2025/12/10 09:17:42.269;1;49%;44%; 3305 MiB; 201.29 W;55
2025/12/10 09:17:43.273;0;40%;35%; 3306 MiB; 166.47 W;55
2025/12/10 09:17:43.274;1;47%;42%; 3305 MiB; 201.36 W;55
2025/12/10 09:17:44.274;0;41%;35%; 3306 MiB; 162.38 W;56
2025/12/10 09:17:44.275;1;48%;42%; 3305 MiB; 200.92 W;56
2025/12/10 09:17:45.275;0;40%;36%; 3306 MiB; 158.44 W;56
2025/12/10 09:17:45.276;1;48%;44%; 3305 MiB; 191.48 W;56
2025/12/10 09:17:46.276;0;41%;36%; 3306 MiB; 175.96 W;56
2025/12/10 09:17:46.277;1;49%;45%; 3305 MiB; 201.83 W;56
2025/12/10 09:17:47.278;0;41%;36%; 3308 MiB; 176.55 W;57
2025/12/10 09:17:47.278;1;48%;43%; 3307 MiB; 202.46 W;56
2025/12/10 09:17:48.279;0;41%;35%; 3308 MiB; 179.64 W;57
2025/12/10 09:17:48.279;1;50%;44%; 3307 MiB; 203.18 W;57
2025/12/10 09:17:49.280;0;42%;35%; 3308 MiB; 184.25 W;58
2025/12/10 09:17:49.280;1;49%;42%; 3307 MiB; 201.81 W;56
2025/12/10 09:17:50.281;0;41%;37%; 3308 MiB; 180.90 W;58
2025/12/10 09:17:50.282;1;49%;45%; 3307 MiB; 202.13 W;57
2025/12/10 09:17:51.282;0;40%;37%; 3308 MiB; 167.07 W;57
2025/12/10 09:17:51.283;1;48%;45%; 3307 MiB; 192.01 W;57
2025/12/10 09:17:52.284;0;40%;35%; 3308 MiB; 170.16 W;57
2025/12/10 09:17:52.284;1;47%;43%; 3307 MiB; 201.77 W;57
2025/12/10 09:17:53.285;0;40%;35%; 3308 MiB; 164.13 W;57
2025/12/10 09:17:53.286;1;47%;42%; 3307 MiB; 201.73 W;57
2025/12/10 09:17:54.286;0;41%;35%; 3308 MiB; 161.63 W;58
2025/12/10 09:17:54.287;1;48%;42%; 3307 MiB; 200.69 W;58
2025/12/10 09:17:55.287;0;41%;34%; 3308 MiB; 156.51 W;56
2025/12/10 09:17:55.288;1;47%;41%; 3307 MiB; 193.16 W;56
2025/12/10 09:17:56.288;0;39%;35%; 3308 MiB; 158.14 W;58
2025/12/10 09:17:56.289;1;47%;44%; 3307 MiB; 191.47 W;58
2025/12/10 09:17:57.290;0;41%;36%; 3308 MiB; 166.37 W;58
2025/12/10 09:17:57.290;1;49%;44%; 3307 MiB; 202.12 W;58
2025/12/10 09:17:58.291;0;42%;36%; 3308 MiB; 171.76 W;58
2025/12/10 09:17:58.291;1;50%;44%; 3307 MiB; 203.14 W;58
2025/12/10 09:17:59.292;0;28%;24%; 3308 MiB; 170.08 W;58
2025/12/10 09:17:59.292;1;35%;30%; 3307 MiB; 193.17 W;57
2025/12/10 09:18:00.293;0;40%;36%; 3308 MiB; 173.61 W;59
2025/12/10 09:18:00.293;1;48%;44%; 3307 MiB; 196.82 W;58
2025/12/10 09:18:01.294;0;39%;34%; 3308 MiB; 161.67 W;59
2025/12/10 09:18:01.294;1;48%;43%; 3307 MiB; 202.08 W;59
2025/12/10 09:18:02.295;0;41%;35%; 3308 MiB; 162.88 W;59
2025/12/10 09:18:02.296;1;49%;43%; 3307 MiB; 201.22 W;59
2025/12/10 09:18:03.296;0;42%;35%; 3308 MiB; 163.59 W;59
2025/12/10 09:18:03.297;1;49%;42%; 3307 MiB; 201.33 W;59
2025/12/10 09:18:04.297;0;40%;36%; 3308 MiB; 163.22 W;59
2025/12/10 09:18:04.298;1;48%;44%; 3307 MiB; 192.02 W;59
2025/12/10 09:18:05.299;0;39%;34%; 3308 MiB; 168.10 W;59
2025/12/10 09:18:05.299;1;46%;42%; 3307 MiB; 200.86 W;59
2025/12/10 09:18:06.300;0;42%;36%; 3308 MiB; 172.00 W;60
2025/12/10 09:18:06.301;1;50%;44%; 3307 MiB; 201.91 W;59
2025/12/10 09:18:07.302;0;42%;36%; 3308 MiB; 173.93 W;60
2025/12/10 09:18:07.303;1;48%;43%; 3307 MiB; 201.66 W;60
2025/12/10 09:18:08.303;0;40%;36%; 3308 MiB; 170.89 W;60
2025/12/10 09:18:08.304;1;48%;45%; 3307 MiB; 192.84 W;60
2025/12/10 09:18:09.305;0;40%;36%; 3308 MiB; 170.59 W;60
2025/12/10 09:18:09.305;1;48%;43%; 3307 MiB; 203.01 W;60
2025/12/10 09:18:10.306;0;41%;36%; 3308 MiB; 164.04 W;60
2025/12/10 09:18:10.306;1;48%;43%; 3307 MiB; 201.97 W;60
2025/12/10 09:18:11.307;0;25%;20%; 3308 MiB; 156.31 W;60
2025/12/10 09:18:11.307;1;26%;22%; 3307 MiB; 193.11 W;59
2025/12/10 09:18:12.308;0;22%;18%; 3308 MiB; 156.03 W;60
2025/12/10 09:18:12.308;1;26%;23%; 3307 MiB; 192.79 W;59
2025/12/10 09:18:13.309;0;40%;36%; 3308 MiB; 151.62 W;60
2025/12/10 09:18:13.310;1;48%;44%; 3307 MiB; 192.04 W;60
2025/12/10 09:18:14.310;0;40%;35%; 3308 MiB; 156.56 W;60
2025/12/10 09:18:14.311;1;47%;43%; 3307 MiB; 201.76 W;60
2025/12/10 09:18:15.311;0;41%;36%; 3308 MiB; 162.00 W;59
2025/12/10 09:18:15.312;1;48%;43%; 3307 MiB; 201.43 W;59
2025/12/10 09:18:16.312;0;39%;36%; 3308 MiB; 164.06 W;61
2025/12/10 09:18:16.313;1;47%;44%; 3307 MiB; 192.77 W;60
2025/12/10 09:18:17.314;0;39%;34%; 3308 MiB; 166.05 W;60
2025/12/10 09:18:17.314;1;47%;43%; 3307 MiB; 203.23 W;60
2025/12/10 09:18:18.315;0;39%;34%; 3308 MiB; 164.07 W;61
2025/12/10 09:18:18.316;1;47%;42%; 3307 MiB; 201.43 W;61
2025/12/10 09:18:19.317;0;37%;33%; 3308 MiB; 155.90 W;61
