timestamp; index; utilization.gpu [%]; utilization.memory [%]; memory.used [MiB]; power.draw [W]; temperature.gpu
2025/12/11 10:21:53.140;0;0%;0%; 447 MiB; 14.74 W;29
2025/12/11 10:21:53.141;1;0%;0%; 4 MiB; 13.27 W;26
2025/12/11 10:21:54.142;0;0%;0%; 447 MiB; 24.31 W;31
2025/12/11 10:21:54.142;1;1%;0%; 4 MiB; 21.91 W;27
2025/12/11 10:21:55.143;0;1%;0%; 2634 MiB; 57.18 W;31
2025/12/11 10:21:55.143;1;0%;0%; 2633 MiB; 56.14 W;28
2025/12/11 10:21:56.144;0;3%;0%; 3304 MiB; 57.34 W;32
2025/12/11 10:21:56.145;1;0%;0%; 3303 MiB; 64.02 W;29
2025/12/11 10:21:57.145;0;36%;33%; 3310 MiB; 122.22 W;35
2025/12/11 10:21:57.146;1;43%;38%; 3309 MiB; 167.46 W;34
2025/12/11 10:21:58.146;0;38%;31%; 3312 MiB; 135.19 W;36
2025/12/11 10:21:58.147;1;43%;40%; 3311 MiB; 184.06 W;35
2025/12/11 10:21:59.147;0;38%;32%; 3312 MiB; 136.22 W;36
2025/12/11 10:21:59.148;1;43%;38%; 3311 MiB; 184.09 W;35
2025/12/11 10:22:00.149;0;38%;35%; 3312 MiB; 137.56 W;37
2025/12/11 10:22:00.149;1;45%;40%; 3311 MiB; 186.08 W;36
2025/12/11 10:22:01.150;0;40%;36%; 3312 MiB; 143.75 W;37
2025/12/11 10:22:01.151;1;46%;43%; 3311 MiB; 193.76 W;37
2025/12/11 10:22:02.152;0;40%;36%; 3312 MiB; 148.63 W;38
2025/12/11 10:22:02.152;1;47%;44%; 3311 MiB; 195.10 W;38
2025/12/11 10:22:03.153;0;41%;36%; 3312 MiB; 150.13 W;39
2025/12/11 10:22:03.154;1;48%;44%; 3311 MiB; 196.48 W;38
2025/12/11 10:22:04.154;0;38%;34%; 3312 MiB; 148.41 W;39
2025/12/11 10:22:04.155;1;44%;39%; 3311 MiB; 191.93 W;39
2025/12/11 10:22:05.155;0;37%;31%; 3312 MiB; 144.61 W;40
