total;free;used;buff/cache;
128530,7;3835,7;14415,9;110279,1;0,112159196
128530,7;3835,7;14415,9;110279,1;0,112159196
128530,7;3835,7;14415,9;110279,1;0,112159196
128530,7;3177,4;14996,2;110357,2;0,116673293
128530,7;3177,4;14996,2;110357,2;0,116673293
128530,7;3177,4;14996,2;110357,2;0,116673293
128530,7;3170;15003,5;110357,2;0,116730867
128530,7;3170;15003,5;110357,2;0,116730867
128530,7;3170;15003,5;110357,2;0,116730867
128530,7;3118,8;15054,8;110357,2;0,117129215
128530,7;3118,8;15054,8;110357,2;0,117129215
128530,7;3118,8;15054,8;110357,2;0,117129215
128530,7;3100;15073,5;110357,2;0,117275484
128530,7;3100;15073,5;110357,2;0,117275484
128530,7;3100;15073,5;110357,2;0,117275484
128530,7;3092,5;15081;110357,2;0,117333835
128530,7;3092,5;15081;110357,2;0,117333835
128530,7;3092,5;15081;110357,2;0,117333835
128530,7;3096;15077,5;110357,2;0,117306605
128530,7;3096;15077,5;110357,2;0,117306605
128530,7;3096;15077,5;110357,2;0,117306605
128530,7;3078,9;15094,6;110357,2;0,117439647
128530,7;3078,9;15094,6;110357,2;0,117439647
128530,7;3078,9;15094,6;110357,2;0,117439647
128530,7;3070;15103,5;110357,3;0,117508113
128530,7;3070;15103,5;110357,3;0,117508113
128530,7;3070;15103,5;110357,3;0,117508113
128530,7;3084,1;15089,3;110357,3;0,117398411
128530,7;3084,1;15089,3;110357,3;0,117398411
128530,7;3084,1;15089,3;110357,3;0,117398411
128530,7;3067,7;15105,7;110357,3;0,117526007
128530,7;3067,7;15105,7;110357,3;0,117526007
128530,7;3067,7;15105,7;110357,3;0,117526007
128530,7;3061,3;15112,1;110357,3;0,117575801
128530,7;3061,3;15112,1;110357,3;0,117575801
128530,7;3061,3;15112,1;110357,3;0,117575801
128530,7;3075;15098,4;110357,3;0,117469212
128530,7;3075;15098,4;110357,3;0,117469212
128530,7;3075;15098,4;110357,3;0,117469212
128530,7;3057,2;15116,2;110357,3;0,1176077
128530,7;3057,2;15116,2;110357,3;0,1176077
128530,7;3057,2;15116,2;110357,3;0,1176077
128530,7;3057,7;15115,7;110357,4;0,117603032
128530,7;3057,7;15115,7;110357,4;0,117603032
128530,7;3057,7;15115,7;110357,4;0,117603032
128530,7;3064,5;15108,9;110357,4;0,117550126
128530,7;3064,5;15108,9;110357,4;0,117550126
128530,7;3069,7;15103,6;110357,4;0,117509669
128530,7;3069,7;15103,6;110357,4;0,117509669
128530,7;3069,7;15103,6;110357,4;0,117509669
128530,7;3055,9;15117,4;110357,4;0,117617036
128530,7;3055,9;15117,4;110357,4;0,117617036
128530,7;3055,9;15117,4;110357,4;0,117617036
128530,7;3052,1;15121,2;110357,4;0,117646601
128530,7;3052,1;15121,2;110357,4;0,117646601
128530,7;3052,1;15121,2;110357,4;0,117646601
128530,7;3048,5;15124,9;110357,4;0,11767461
128530,7;3048,5;15124,9;110357,4;0,11767461
128530,7;3048,5;15124,9;110357,4;0,11767461
128530,7;3055,8;15117,5;110357,5;0,117617036
128530,7;3055,8;15117,5;110357,5;0,117617036
128530,7;3055,8;15117,5;110357,5;0,117617036
128530,7;3051,3;15122;110357,5;0,117652047
128530,7;3051,3;15122;110357,5;0,117652047
128530,7;3051,3;15122;110357,5;0,117652047
128530,7;3058,7;15114,6;110357,5;0,117594474
128530,7;3058,7;15114,6;110357,5;0,117594474
128530,7;3058,7;15114,6;110357,5;0,117594474
128530,7;3050,9;15122,3;110357,5;0,117655159
128530,7;3050,9;15122,3;110357,5;0,117655159
128530,7;3050,9;15122,3;110357,5;0,117655159
128530,7;3051,9;15121,4;110357,5;0,117647379
128530,7;3051,9;15121,4;110357,5;0,117647379
128530,7;3051,9;15121,4;110357,5;0,117647379
128530,7;3051,5;15121,7;110357,5;0,117650491
128530,7;3051,5;15121,7;110357,5;0,117650491
128530,7;3051,5;15121,7;110357,5;0,117650491
128530,7;3067,9;15105,3;110357,5;0,117522895
128530,7;3067,9;15105,3;110357,5;0,117522895
128530,7;3067,9;15105,3;110357,5;0,117522895
128530,7;3040,6;15132,6;110357,5;0,117735296
128530,7;3040,6;15132,6;110357,5;0,117735296
128530,7;3040,6;15132,6;110357,5;0,117735296
128530,7;3029,9;15143,3;110357,5;0,117818545
