total;free;used;buff/cache;
128530,7;3889,9;14447,8;110193;0,112407386
128530,7;3889,9;14447,8;110193;0,112407386
128530,7;3889,9;14447,8;110193;0,112407386
128530,7;3226,7;15034,9;110269,1;0,116975166
128530,7;3226,7;15034,9;110269,1;0,116975166
128530,7;3226,7;15034,9;110269,1;0,116975166
128530,7;3196,8;15064,8;110269,1;0,117207795
128530,7;3196,8;15064,8;110269,1;0,117207795
128530,7;3196,8;15064,8;110269,1;0,117207795
128530,7;3204,4;15057,2;110269,1;0,117148666
128530,7;3204,4;15057,2;110269,1;0,117148666
128530,7;3204,4;15057,2;110269,1;0,117148666
128530,7;3184;15077,6;110269,2;0,117306605
128530,7;3184;15077,6;110269,2;0,117306605
128530,7;3184;15077,6;110269,2;0,117306605
128530,7;3205,2;15056,3;110269,2;0,117141663
128530,7;3205,2;15056,3;110269,2;0,117141663
128530,7;3205,2;15056,3;110269,2;0,117141663
128530,7;3212,9;15048,7;110269,2;0,117081756
128530,7;3212,9;15048,7;110269,2;0,117081756
128530,7;3212,9;15048,7;110269,2;0,117081756
128530,7;3203,8;15057,7;110269,2;0,117152556
128530,7;3203,8;15057,7;110269,2;0,117152556
128530,7;3203,8;15057,7;110269,2;0,117152556
128530,7;3201,8;15059,7;110269,2;0,117168116
128530,7;3201,8;15059,7;110269,2;0,117168116
128530,7;3201,8;15059,7;110269,2;0,117168116
128530,7;3187,7;15073,9;110269,2;0,117277818
128530,7;3187,7;15073,9;110269,2;0,117277818
128530,7;3187,7;15073,9;110269,2;0,117277818
128530,7;3191,4;15070,1;110269,2;0,117249031
128530,7;3191,4;15070,1;110269,2;0,117249031
128530,7;3191,4;15070,1;110269,2;0,117249031
128530,7;3179,2;15082,3;110269,2;0,11734395
128530,7;3179,2;15082,3;110269,2;0,11734395
128530,7;3179,2;15082,3;110269,2;0,11734395
128530,7;3183,6;15077,9;110269,3;0,117308939
128530,7;3183,6;15077,9;110269,3;0,117308939
128530,7;3183,6;15077,9;110269,3;0,117308939
128530,7;3186,7;15074,7;110269,3;0,11728482
128530,7;3186,7;15074,7;110269,3;0,11728482
128530,7;3186,7;15074,7;110269,3;0,11728482
128530,7;3159,5;15101,9;110269,3;0,117496442
128530,7;3159,5;15101,9;110269,3;0,117496442
128530,7;3159,5;15101,9;110269,3;0,117496442
128530,7;3155,3;15106,1;110269,3;0,11752912
128530,7;3155,3;15106,1;110269,3;0,11752912
128530,7;3155,3;15106,1;110269,3;0,11752912
128530,7;3169,3;15092,1;110269,3;0,117420196
128530,7;3169,3;15092,1;110269,3;0,117420196
128530,7;3169,3;15092,1;110269,3;0,117420196
128530,7;3146,4;15115;110269,3;0,117598364
128530,7;3146,4;15115;110269,3;0,117598364
128530,7;3146,4;15115;110269,3;0,117598364
128530,7;3154,6;15106,8;110269,4;0,117533788
128530,7;3154,6;15106,8;110269,4;0,117533788
128530,7;3154,6;15106,8;110269,4;0,117533788
128530,7;3147,7;15113,7;110269,4;0,117587471
128530,7;3147,7;15113,7;110269,4;0,117587471
128530,7;3147,7;15113,7;110269,4;0,117587471
128530,7;3132,5;15128,9;110269,4;0,117705731
128530,7;3132,5;15128,9;110269,4;0,117705731
128530,7;3132,5;15128,9;110269,4;0,117705731
128530,7;3141,7;15119,6;110269,4;0,117634153
128530,7;3141,7;15119,6;110269,4;0,117634153
128530,7;3141,7;15119,6;110269,4;0,117634153
128530,7;3134,1;15127,3;110269,4;0,117693283
128530,7;3134,1;15127,3;110269,4;0,117693283
128530,7;3134,1;15127,3;110269,4;0,117693283
128530,7;3140,6;15120,7;110269,4;0,117642711
128530,7;3140,6;15120,7;110269,4;0,117642711
128530,7;3140,6;15120,7;110269,4;0,117642711
128530,7;3107,8;15153,5;110269,5;0,117897125
128530,7;3107,8;15153,5;110269,5;0,117897125
128530,7;3107,8;15153,5;110269,5;0,117897125
128530,7;3119,4;15141,9;110269,5;0,117806874
128530,7;3119,4;15141,9;110269,5;0,117806874
128530,7;3119,4;15141,9;110269,5;0,117806874
128530,7;3128,2;15133,1;110269,5;0,117738408
128530,7;3128,2;15133,1;110269,5;0,117738408
128530,7;3128,2;15133,1;110269,5;0,117738408
128530,7;3092,4;15168,8;110269,5;0,118016941
128530,7;3092,4;15168,8;110269,5;0,118016941
