total;free;used;buff/cache;
128530,7;3957,6;14279,4;110293,8;0,111096415
128530,7;3957,6;14279,4;110293,8;0,111096415
128530,7;3957,6;14279,4;110293,8;0,111096415
128530,7;2936,9;15223,4;110370,4;0,118441742
128530,7;2936,9;15223,4;110370,4;0,118441742
128530,7;2936,9;15223,4;110370,4;0,118441742
128530,7;3250,9;14909,5;110370,4;0,115998746
128530,7;3250,9;14909,5;110370,4;0,115998746
128530,7;3250,9;14909,5;110370,4;0,115998746
128530,7;3261,1;14899,2;110370,4;0,115919387
128530,7;3261,1;14899,2;110370,4;0,115919387
128530,7;3261,1;14899,2;110370,4;0,115919387
128530,7;3231,8;14928,5;110370,4;0,116147348
128530,7;3231,8;14928,5;110370,4;0,116147348
128530,7;3231,8;14928,5;110370,4;0,116147348
128530,7;3231;14929,3;110370,4;0,116153573
128530,7;3231;14929,3;110370,4;0,116153573
128530,7;3231;14929,3;110370,4;0,116153573
128530,7;3249,6;14910,7;110370,4;0,11600886
128530,7;3249,6;14910,7;110370,4;0,11600886
128530,7;3249,6;14910,7;110370,4;0,11600886
128530,7;3228,4;14931,9;110370,5;0,116173023
128530,7;3228,4;14931,9;110370,5;0,116173023
128530,7;3228,4;14931,9;110370,5;0,116173023
128530,7;3209,9;14949,8;110371;0,116313068
128530,7;3209,9;14949,8;110371;0,116313068
128530,7;3209,9;14949,8;110371;0,116313068
128530,7;3214;14945,7;110371;0,116281169
128530,7;3214;14945,7;110371;0,116281169
128530,7;3214;14945,7;110371;0,116281169
128530,7;3232;14927,7;110371;0,116141124
128530,7;3232;14927,7;110371;0,116141124
128530,7;3232;14927,7;110371;0,116141124
128530,7;3204,3;14955,4;110371;0,116356637
128530,7;3204,3;14955,4;110371;0,116356637
128530,7;3204,3;14955,4;110371;0,116356637
128530,7;3214,3;14945,4;110371;0,116278835
128530,7;3214,3;14945,4;110371;0,116278835
128530,7;3214,3;14945,4;110371;0,116278835
128530,7;3226,7;14933;110371;0,11618236
128530,7;3226,7;14933;110371;0,11618236
128530,7;3226,7;14933;110371;0,11618236
128530,7;3197,3;14962,3;110371,1;0,116410321
128530,7;3197,3;14962,3;110371,1;0,116410321
128530,7;3197,3;14962,3;110371,1;0,116410321
128530,7;3186,5;14973,2;110371,1;0,116494347
128530,7;3186,5;14973,2;110371,1;0,116494347
128530,7;3186,5;14973,2;110371,1;0,116494347
128530,7;3195,4;14964,3;110371,1;0,116425103
128530,7;3195,4;14964,3;110371,1;0,116425103
128530,7;3195,4;14964,3;110371,1;0,116425103
128530,7;3162,6;14997;110371,1;0,116680295
128530,7;3162,6;14997;110371,1;0,116680295
128530,7;3162,6;14997;110371,1;0,116680295
128530,7;3170,4;14989,2;110371,1;0,116619609
128530,7;3170,4;14989,2;110371,1;0,116619609
128530,7;3170,4;14989,2;110371,1;0,116619609
128530,7;3169,5;14990,1;110371,1;0,116626611
128530,7;3169,5;14990,1;110371,1;0,116626611
128530,7;3169,5;14990,1;110371,1;0,116626611
128530,7;3169;14990,6;110371,1;0,116630502
128530,7;3169;14990,6;110371,1;0,116630502
128530,7;3169;14990,6;110371,1;0,116630502
128530,7;3165,9;14993,7;110371,2;0,116653842
128530,7;3165,9;14993,7;110371,2;0,116653842
128530,7;3165,9;14993,7;110371,2;0,116653842
128530,7;3157,5;15002;110371,2;0,116719196
128530,7;3157,5;15002;110371,2;0,116719196
128530,7;3157,5;15002;110371,2;0,116719196
128530,7;3163,3;14996,3;110371,2;0,116674071
128530,7;3163,3;14996,3;110371,2;0,116674071
128530,7;3163,3;14996,3;110371,2;0,116674071
128530,7;3140,9;15014,6;110375,2;0,116817227
128530,7;3140,9;15014,6;110375,2;0,116817227
128530,7;3140,9;15014,6;110375,2;0,116817227
128530,7;3142,7;15012,8;110375,2;0,116803223
128530,7;3142,7;15012,8;110375,2;0,116803223
128530,7;3142,7;15012,8;110375,2;0,116803223
128530,7;3154,4;15001,1;110375,2;0,116712194
128530,7;3154,4;15001,1;110375,2;0,116712194
128530,7;3154,4;15001,1;110375,2;0,116712194
128530,7;3134,2;15021,2;110375,3;0,116868577
128530,7;3134,2;15021,2;110375,3;0,116868577
128530,7;3134,2;15021,2;110375,3;0,116868577
128530,7;3126,2;15029,2;110375,3;0,116930819
128530,7;3126,2;15029,2;110375,3;0,116930819
128530,7;3126,2;15029,2;110375,3;0,116930819
128530,7;3132;15023,5;110375,3;0,116885693
128530,7;3132;15023,5;110375,3;0,116885693
128530,7;3132;15023,5;110375,3;0,116885693
128530,7;3097,3;15058,1;110375,3;0,117155668
128530,7;3097,3;15058,1;110375,3;0,117155668
128530,7;3097,3;15058,1;110375,3;0,117155668
128530,7;3117,8;15037,6;110375,3;0,116996173
128530,7;3117,8;15037,6;110375,3;0,116996173
128530,7;3117,8;15037,6;110375,3;0,116996173
128530,7;3124,5;15030,9;110375,3;0,116944045
128530,7;3124,5;15030,9;110375,3;0,116944045
128530,7;3124,5;15030,9;110375,3;0,116944045
128530,7;3114,8;15040,6;110375,3;0,117019514
128530,7;3114,8;15040,6;110375,3;0,117019514
128530,7;3114,8;15040,6;110375,3;0,117019514
128530,7;3121,5;15033,8;110375,4;0,116966608
128530,7;3121,5;15033,8;110375,4;0,116966608
128530,7;3121,5;15033,8;110375,4;0,116966608
128530,7;3125;15030,4;110375,4;0,116939377
128530,7;3125;15030,4;110375,4;0,116939377
128530,7;3125;15030,4;110375,4;0,116939377
128530,7;3132;15023,3;110375,4;0,116884915
128530,7;3132;15023,3;110375,4;0,116884915
128530,7;3132;15023,3;110375,4;0,116884915
128530,7;3101,7;15053,6;110375,4;0,117120657
128530,7;3101,7;15053,6;110375,4;0,117120657
128530,7;3101,7;15053,6;110375,4;0,117120657
128530,7;3096,1;15059,2;110375,4;0,117164226
128530,7;3096,1;15059,2;110375,4;0,117164226
