timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W], temperature.gpu
2025/12/17 08:08:14.478, 0, 0 %, 0 %, 447 MiB, 15.32 W, 33
2025/12/17 08:08:14.479, 1, 0 %, 0 %, 4 MiB, 13.64 W, 29
2025/12/17 08:08:15.480, 0, 4 %, 0 %, 447 MiB, 43.14 W, 35
2025/12/17 08:08:15.484, 1, 4 %, 0 %, 16 MiB, 36.94 W, 31
2025/12/17 08:08:16.485, 0, 32 %, 1 %, 2634 MiB, 58.22 W, 35
2025/12/17 08:08:16.485, 1, 0 %, 0 %, 2633 MiB, 57.17 W, 31
2025/12/17 08:08:17.486, 0, 8 %, 5 %, 3304 MiB, 67.93 W, 38
2025/12/17 08:08:17.487, 1, 20 %, 16 %, 3303 MiB, 78.27 W, 34
2025/12/17 08:08:18.487, 0, 40 %, 36 %, 3304 MiB, 151.05 W, 40
2025/12/17 08:08:18.488, 1, 47 %, 44 %, 3303 MiB, 192.64 W, 38
2025/12/17 08:08:19.489, 0, 41 %, 36 %, 3304 MiB, 156.40 W, 41
2025/12/17 08:08:19.503, 1, 48 %, 44 %, 3303 MiB, 196.96 W, 39
2025/12/17 08:08:20.504, 0, 41 %, 35 %, 3304 MiB, 171.82 W, 43
2025/12/17 08:08:20.505, 1, 48 %, 43 %, 3303 MiB, 199.98 W, 40
2025/12/17 08:08:21.505, 0, 42 %, 35 %, 3304 MiB, 179.12 W, 44
2025/12/17 08:08:21.506, 1, 48 %, 43 %, 3303 MiB, 200.02 W, 41
2025/12/17 08:08:22.507, 0, 40 %, 36 %, 3304 MiB, 175.11 W, 44
2025/12/17 08:08:22.508, 1, 48 %, 45 %, 3303 MiB, 197.68 W, 41
2025/12/17 08:08:23.508, 0, 41 %, 36 %, 3304 MiB, 165.65 W, 44
2025/12/17 08:08:23.509, 1, 48 %, 44 %, 3303 MiB, 198.61 W, 42
2025/12/17 08:08:24.509, 0, 40 %, 36 %, 3304 MiB, 167.25 W, 45
2025/12/17 08:08:24.510, 1, 48 %, 44 %, 3303 MiB, 197.39 W, 42
2025/12/17 08:08:25.511, 0, 41 %, 36 %, 3304 MiB, 168.34 W, 45
2025/12/17 08:08:25.511, 1, 48 %, 44 %, 3303 MiB, 197.67 W, 43
2025/12/17 08:08:26.512, 0, 42 %, 36 %, 3304 MiB, 168.41 W, 46
2025/12/17 08:08:26.513, 1, 49 %, 44 %, 3303 MiB, 200.21 W, 44
2025/12/17 08:08:27.513, 0, 40 %, 36 %, 3304 MiB, 174.22 W, 46
2025/12/17 08:08:27.514, 1, 47 %, 44 %, 3303 MiB, 199.92 W, 44
2025/12/17 08:08:28.515, 0, 40 %, 36 %, 3304 MiB, 164.64 W, 47
2025/12/17 08:08:28.515, 1, 48 %, 44 %, 3303 MiB, 199.43 W, 45
2025/12/17 08:08:29.516, 0, 41 %, 38 %, 3304 MiB, 160.12 W, 47
2025/12/17 08:08:29.516, 1, 49 %, 46 %, 3303 MiB, 199.16 W, 45
2025/12/17 08:08:30.517, 0, 40 %, 36 %, 3304 MiB, 162.68 W, 47
2025/12/17 08:08:30.518, 1, 48 %, 44 %, 3303 MiB, 199.47 W, 46
2025/12/17 08:08:31.518, 0, 38 %, 33 %, 3304 MiB, 158.48 W, 48
2025/12/17 08:08:31.519, 1, 44 %, 40 %, 3303 MiB, 198.18 W, 46
2025/12/17 08:08:32.519, 0, 40 %, 36 %, 3304 MiB, 158.65 W, 48
2025/12/17 08:08:32.520, 1, 48 %, 44 %, 3303 MiB, 199.66 W, 47
2025/12/17 08:08:33.520, 0, 41 %, 36 %, 3304 MiB, 157.53 W, 49
2025/12/17 08:08:33.521, 1, 48 %, 43 %, 3303 MiB, 198.70 W, 47
2025/12/17 08:08:34.522, 0, 41 %, 36 %, 3304 MiB, 170.67 W, 50
2025/12/17 08:08:34.523, 1, 49 %, 44 %, 3303 MiB, 200.85 W, 48
2025/12/17 08:08:35.523, 0, 42 %, 38 %, 3304 MiB, 174.97 W, 50
2025/12/17 08:08:35.524, 1, 50 %, 46 %, 3303 MiB, 199.82 W, 49
2025/12/17 08:08:36.525, 0, 41 %, 36 %, 3304 MiB, 177.01 W, 51
2025/12/17 08:08:36.525, 1, 48 %, 44 %, 3303 MiB, 200.52 W, 49
2025/12/17 08:08:37.526, 0, 41 %, 36 %, 3304 MiB, 173.77 W, 52
2025/12/17 08:08:37.527, 1, 49 %, 43 %, 3303 MiB, 200.77 W, 50
2025/12/17 08:08:38.527, 0, 40 %, 36 %, 3304 MiB, 175.85 W, 52
2025/12/17 08:08:38.528, 1, 48 %, 44 %, 3303 MiB, 200.54 W, 50
2025/12/17 08:08:39.529, 0, 41 %, 36 %, 3304 MiB, 172.74 W, 52
2025/12/17 08:08:39.529, 1, 49 %, 45 %, 3303 MiB, 200.64 W, 51
2025/12/17 08:08:40.530, 0, 42 %, 36 %, 3304 MiB, 175.10 W, 53
2025/12/17 08:08:40.531, 1, 50 %, 44 %, 3303 MiB, 202.27 W, 51
2025/12/17 08:08:41.531, 0, 42 %, 36 %, 3304 MiB, 178.24 W, 54
2025/12/17 08:08:41.532, 1, 50 %, 44 %, 3303 MiB, 201.67 W, 51
2025/12/17 08:08:42.532, 0, 40 %, 37 %, 3304 MiB, 176.28 W, 53
2025/12/17 08:08:42.533, 1, 48 %, 45 %, 3303 MiB, 201.01 W, 52
2025/12/17 08:08:43.533, 0, 42 %, 38 %, 3304 MiB, 169.44 W, 54
2025/12/17 08:08:43.534, 1, 49 %, 45 %, 3303 MiB, 201.72 W, 52
2025/12/17 08:08:44.534, 0, 40 %, 35 %, 3304 MiB, 177.72 W, 54
2025/12/17 08:08:44.535, 1, 48 %, 43 %, 3303 MiB, 203.64 W, 53
2025/12/17 08:08:45.536, 0, 41 %, 35 %, 3304 MiB, 180.14 W, 54
2025/12/17 08:08:45.536, 1, 49 %, 43 %, 3303 MiB, 202.17 W, 53
2025/12/17 08:08:46.537, 0, 41 %, 38 %, 3304 MiB, 179.58 W, 55
2025/12/17 08:08:46.537, 1, 48 %, 45 %, 3303 MiB, 201.44 W, 53
2025/12/17 08:08:47.538, 0, 41 %, 37 %, 3304 MiB, 173.69 W, 55
2025/12/17 08:08:47.539, 1, 49 %, 45 %, 3303 MiB, 202.32 W, 54
2025/12/17 08:08:48.540, 0, 41 %, 36 %, 3304 MiB, 176.84 W, 56
2025/12/17 08:08:48.540, 1, 49 %, 44 %, 3303 MiB, 202.81 W, 54
2025/12/17 08:08:49.541, 0, 41 %, 35 %, 3304 MiB, 180.50 W, 56
2025/12/17 08:08:49.542, 1, 49 %, 43 %, 3303 MiB, 203.03 W, 54
2025/12/17 08:08:50.543, 0, 40 %, 37 %, 3304 MiB, 177.97 W, 56
2025/12/17 08:08:50.543, 1, 49 %, 45 %, 3303 MiB, 200.99 W, 55
2025/12/17 08:08:51.544, 0, 40 %, 36 %, 3304 MiB, 168.57 W, 56
2025/12/17 08:08:51.544, 1, 48 %, 44 %, 3303 MiB, 202.85 W, 55
