timestamp; index; utilization.gpu [%]; utilization.memory [%]; memory.used [MiB]; power.draw [W]; temperature.gpu
2025/12/10 07:27:32.392;0;0%;0%; 447 MiB; 15.37 W;30
2025/12/10 07:27:32.393;1;0%;0%; 4 MiB; 13.41 W;26
2025/12/10 07:27:33.394;0;0%;0%; 447 MiB; 28.33 W;32
2025/12/10 07:27:33.400;1;0%;0%; 16 MiB; 25.04 W;28
2025/12/10 07:27:34.400;0;13%;1%; 2634 MiB; 57.81 W;32
2025/12/10 07:27:34.401;1;0%;0%; 2633 MiB; 56.45 W;28
2025/12/10 07:27:35.402;0;11%;3%; 3308 MiB; 61.18 W;33
2025/12/10 07:27:35.402;1;2%;0%; 3307 MiB; 72.57 W;30
2025/12/10 07:27:36.403;0;18%;9%; 3310 MiB; 79.97 W;34
2025/12/10 07:27:36.404;1;18%;11%; 3309 MiB; 105.51 W;31
2025/12/10 07:27:37.404;0;12%;6%; 3310 MiB; 80.54 W;33
2025/12/10 07:27:37.405;1;10%;5%; 3309 MiB; 84.66 W;30
2025/12/10 07:27:38.405;0;17%;9%; 3310 MiB; 101.68 W;35
2025/12/10 07:27:38.406;1;17%;10%; 3309 MiB; 120.69 W;32
2025/12/10 07:27:39.407;0;17%;9%; 3310 MiB; 83.71 W;35
2025/12/10 07:27:39.408;1;18%;11%; 3309 MiB; 107.11 W;33
2025/12/10 07:27:40.408;0;14%;7%; 3310 MiB; 81.63 W;34
2025/12/10 07:27:40.409;1;12%;6%; 3309 MiB; 86.08 W;31
2025/12/10 07:27:41.409;0;11%;6%; 3310 MiB; 83.25 W;35
2025/12/10 07:27:41.410;1;12%;7%; 3309 MiB; 85.16 W;32
2025/12/10 07:27:42.411;0;18%;9%; 3310 MiB; 84.43 W;35
2025/12/10 07:27:42.411;1;19%;11%; 3309 MiB; 85.31 W;32
2025/12/10 07:27:43.412;0;17%;9%; 3310 MiB; 81.49 W;36
2025/12/10 07:27:43.413;1;19%;11%; 3309 MiB; 81.79 W;32
2025/12/10 07:27:44.413;0;13%;6%; 3310 MiB; 81.47 W;36
2025/12/10 07:27:44.414;1;11%;6%; 3309 MiB; 81.51 W;32
2025/12/10 07:27:45.414;0;10%;5%; 3310 MiB; 83.94 W;35
2025/12/10 07:27:45.415;1;10%;6%; 3309 MiB; 85.73 W;32
2025/12/10 07:27:46.416;0;16%;8%; 3310 MiB; 84.27 W;36
2025/12/10 07:27:46.416;1;19%;11%; 3309 MiB; 85.02 W;32
2025/12/10 07:27:47.417;0;19%;10%; 3310 MiB; 82.79 W;36
2025/12/10 07:27:47.417;1;20%;11%; 3309 MiB; 82.21 W;33
2025/12/10 07:27:48.418;0;13%;6%; 3310 MiB; 81.66 W;36
2025/12/10 07:27:48.419;1;11%;6%; 3309 MiB; 82.03 W;32
2025/12/10 07:27:49.419;0;11%;6%; 3310 MiB; 84.39 W;36
2025/12/10 07:27:49.420;1;12%;7%; 3309 MiB; 85.58 W;33
2025/12/10 07:27:50.421;0;18%;9%; 3310 MiB; 83.74 W;37
2025/12/10 07:27:50.422;1;20%;11%; 3309 MiB; 83.00 W;33
2025/12/10 07:27:51.422;0;10%;5%; 3310 MiB; 81.74 W;36
2025/12/10 07:27:51.423;1;10%;6%; 3309 MiB; 82.19 W;33
2025/12/10 07:27:52.424;0;11%;6%; 3310 MiB; 84.66 W;37
2025/12/10 07:27:52.424;1;12%;8%; 3309 MiB; 85.14 W;33
2025/12/10 07:27:53.425;0;17%;9%; 3310 MiB; 84.34 W;37
2025/12/10 07:27:53.426;1;19%;11%; 3309 MiB; 84.58 W;34
2025/12/10 07:27:54.426;0;17%;8%; 3310 MiB; 82.55 W;38
2025/12/10 07:27:54.427;1;17%;8%; 3309 MiB; 82.88 W;34
2025/12/10 07:27:55.428;0;9%;4%; 3310 MiB; 82.56 W;37
2025/12/10 07:27:55.428;1;9%;5%; 3309 MiB; 84.29 W;34
2025/12/10 07:27:56.429;0;11%;6%; 3310 MiB; 84.98 W;38
2025/12/10 07:27:56.429;1;15%;9%; 3309 MiB; 85.88 W;34
2025/12/10 07:27:57.430;0;18%;9%; 3310 MiB; 83.86 W;38
2025/12/10 07:27:57.431;1;19%;11%; 3309 MiB; 84.69 W;34
2025/12/10 07:27:58.431;0;16%;7%; 3310 MiB; 81.82 W;39
2025/12/10 07:27:58.432;1;16%;8%; 3309 MiB; 82.30 W;35
2025/12/10 07:27:59.432;0;9%;4%; 3312 MiB; 82.94 W;38
