timestamp; index; utilization.gpu [%]; utilization.memory [%]; memory.used [MiB]; power.draw [W]; temperature.gpu
2025/12/15 08:09:51.576;0;0%;0%; 447 MiB; 14.69 W;29
2025/12/15 08:09:51.577;1;0%;0%; 4 MiB; 13.23 W;26
2025/12/15 08:09:52.577;0;4%;0%; 447 MiB; 32.41 W;31
2025/12/15 08:09:52.578;1;0%;0%; 173 MiB; 29.01 W;28
2025/12/15 08:09:53.579;0;0%;0%; 1966 MiB; 57.39 W;31
2025/12/15 08:09:53.579;1;42%;1%; 1883 MiB; 55.99 W;28
2025/12/15 08:09:54.580;0;37%;24%; 2010 MiB; 101.17 W;34
2025/12/15 08:09:54.580;1;44%;34%; 1927 MiB; 127.22 W;33
2025/12/15 08:09:55.581;0;37%;23%; 2010 MiB; 118.91 W;35
2025/12/15 08:09:55.582;1;43%;33%; 1927 MiB; 182.23 W;34
2025/12/15 08:09:56.582;0;37%;25%; 2010 MiB; 119.07 W;35
2025/12/15 08:09:56.583;1;44%;35%; 1927 MiB; 182.17 W;35
2025/12/15 08:09:57.584;0;37%;24%; 2010 MiB; 119.39 W;36
2025/12/15 08:09:57.584;1;43%;33%; 1927 MiB; 183.24 W;36
2025/12/15 08:09:58.585;0;36%;25%; 2010 MiB; 120.51 W;36
2025/12/15 08:09:58.586;1;43%;33%; 1927 MiB; 183.20 W;37
2025/12/15 08:09:59.586;0;37%;24%; 2010 MiB; 121.05 W;36
2025/12/15 08:09:59.587;1;43%;33%; 1927 MiB; 182.79 W;37
2025/12/15 08:10:00.588;0;37%;23%; 2010 MiB; 121.29 W;37
2025/12/15 08:10:00.588;1;43%;33%; 1927 MiB; 183.29 W;38
2025/12/15 08:10:01.591;0;36%;24%; 2010 MiB; 120.87 W;37
2025/12/15 08:10:01.592;1;43%;33%; 1927 MiB; 183.62 W;38
2025/12/15 08:10:02.592;0;38%;24%; 2010 MiB; 123.67 W;38
2025/12/15 08:10:02.593;1;45%;33%; 1927 MiB; 187.08 W;39
2025/12/15 08:10:03.593;0;37%;24%; 2010 MiB; 121.48 W;38
2025/12/15 08:10:03.594;1;44%;34%; 1927 MiB; 184.43 W;39
2025/12/15 08:10:04.594;0;37%;24%; 2010 MiB; 121.73 W;38
2025/12/15 08:10:04.595;1;43%;32%; 1927 MiB; 184.04 W;40
2025/12/15 08:10:05.595;0;37%;24%; 2010 MiB; 121.74 W;38
2025/12/15 08:10:05.596;1;44%;34%; 1927 MiB; 184.50 W;40
2025/12/15 08:10:06.596;0;38%;24%; 2010 MiB; 122.44 W;39
2025/12/15 08:10:06.597;1;43%;32%; 1927 MiB; 185.13 W;41
2025/12/15 08:10:07.597;0;36%;24%; 2010 MiB; 121.99 W;39
2025/12/15 08:10:07.598;1;43%;33%; 1927 MiB; 185.07 W;41
2025/12/15 08:10:08.604;0;38%;24%; 2010 MiB; 122.76 W;39
2025/12/15 08:10:08.605;1;44%;32%; 1927 MiB; 184.86 W;42
2025/12/15 08:10:09.606;0;36%;24%; 2010 MiB; 122.36 W;40
2025/12/15 08:10:09.607;1;44%;34%; 1927 MiB; 185.01 W;42
2025/12/15 08:10:10.607;0;37%;24%; 2010 MiB; 122.99 W;40
2025/12/15 08:10:10.608;1;45%;34%; 1927 MiB; 185.58 W;43
2025/12/15 08:10:11.609;0;36%;24%; 2010 MiB; 124.56 W;40
2025/12/15 08:10:11.609;1;44%;34%; 1927 MiB; 188.23 W;43
2025/12/15 08:10:12.610;0;37%;24%; 2010 MiB; 123.04 W;41
2025/12/15 08:10:12.610;1;44%;34%; 1927 MiB; 186.03 W;44
2025/12/15 08:10:13.611;0;37%;25%; 2010 MiB; 123.61 W;41
2025/12/15 08:10:13.612;1;45%;35%; 1927 MiB; 186.52 W;44
2025/12/15 08:10:14.612;0;38%;24%; 2010 MiB; 125.45 W;41
2025/12/15 08:10:14.613;1;45%;34%; 1927 MiB; 190.15 W;45
2025/12/15 08:10:15.613;0;37%;24%; 2010 MiB; 123.07 W;42
2025/12/15 08:10:15.614;1;44%;34%; 1927 MiB; 186.12 W;45
2025/12/15 08:10:16.614;0;37%;25%; 2010 MiB; 124.04 W;42
2025/12/15 08:10:16.615;1;44%;34%; 1927 MiB; 187.90 W;45
2025/12/15 08:10:17.616;0;36%;24%; 2010 MiB; 124.33 W;42
2025/12/15 08:10:17.617;1;44%;34%; 1927 MiB; 188.28 W;46
2025/12/15 08:10:18.617;0;37%;25%; 2010 MiB; 124.80 W;43
2025/12/15 08:10:18.618;1;44%;34%; 1927 MiB; 189.40 W;46
2025/12/15 08:10:19.619;0;38%;25%; 2010 MiB; 125.62 W;43
2025/12/15 08:10:19.619;1;44%;34%; 1927 MiB; 190.89 W;47
2025/12/15 08:10:20.620;0;38%;25%; 2010 MiB; 124.61 W;43
2025/12/15 08:10:20.621;1;45%;34%; 1927 MiB; 189.23 W;47
2025/12/15 08:10:21.622;0;38%;25%; 2010 MiB; 125.04 W;43
2025/12/15 08:10:21.622;1;45%;34%; 1927 MiB; 189.95 W;48
2025/12/15 08:10:22.623;0;37%;25%; 2010 MiB; 125.82 W;44
2025/12/15 08:10:22.624;1;45%;35%; 1927 MiB; 190.64 W;48
2025/12/15 08:10:23.624;0;36%;24%; 2010 MiB; 126.04 W;44
2025/12/15 08:10:23.625;1;44%;34%; 1927 MiB; 191.53 W;48
2025/12/15 08:10:24.626;0;37%;24%; 2010 MiB; 124.48 W;44
2025/12/15 08:10:24.626;1;44%;33%; 1927 MiB; 188.77 W;49
