total;free;used;buff/cache;
128530,7;3829,6;14445;110256,2;0,112384823
128530,7;3829,6;14445;110256,2;0,112384823
128530,7;3829,6;14445;110256,2;0,112384823
128530,7;3113,2;15132,2;110285,4;0,117731406
128530,7;3113,2;15132,2;110285,4;0,117731406
128530,7;3113,2;15132,2;110285,4;0,117731406
128530,7;3013,5;15231,8;110285,4;0,118507096
128530,7;3013,5;15231,8;110285,4;0,118507096
128530,7;3013,5;15231,8;110285,4;0,118507096
128530,7;3000,5;15244,8;110285,4;0,118608239
128530,7;3000,5;15244,8;110285,4;0,118608239
128530,7;3000,5;15244,8;110285,4;0,118608239
128530,7;2949,8;15295,5;110285,5;0,119001919
128530,7;2949,8;15295,5;110285,5;0,119001919
128530,7;2949,8;15295,5;110285,5;0,119001919
128530,7;2876,4;15368,3;110286;0,119569099
128530,7;2876,4;15368,3;110286;0,119569099
128530,7;2876,4;15368,3;110286;0,119569099
128530,7;2877,8;15366,9;110286;0,119558207
128530,7;2877,8;15366,9;110286;0,119558207
128530,7;2877,8;15366,9;110286;0,119558207
128530,7;2856,2;15388,4;110286,1;0,119725482
128530,7;2856,2;15388,4;110286,1;0,119725482
128530,7;2799;15445,6;110286,1;0,120170512
128530,7;2799;15445,6;110286,1;0,120170512
128530,7;2799;15445,6;110286,1;0,120170512
128530,7;2695,4;15549,1;110286,1;0,120976545
128530,7;2695,4;15549,1;110286,1;0,120976545
128530,7;2695,4;15549,1;110286,1;0,120976545
128530,7;2675,8;15568,3;110286,7;0,12112437
128530,7;2675,8;15568,3;110286,7;0,12112437
128530,7;2675,8;15568,3;110286,7;0,12112437
128530,7;2594,7;15649,2;110286,8;0,121754569
128530,7;2594,7;15649,2;110286,8;0,121754569
128530,7;2594,7;15649,2;110286,8;0,121754569
128530,7;2601,6;15642;110287,1;0,121698551
128530,7;2601,6;15642;110287,1;0,121698551
128530,7;2601,6;15642;110287,1;0,121698551
128530,7;2626;15617,1;110287,6;0,121504823
128530,7;2626;15617,1;110287,6;0,121504823
128530,7;2626;15617,1;110287,6;0,121504823
128530,7;2578,9;15664,2;110287,6;0,121871273
128530,7;2578,9;15664,2;110287,6;0,121871273
128530,7;2578,9;15664,2;110287,6;0,121871273
128530,7;2492,8;15749,7;110288,2;0,122536484
128530,7;2492,8;15749,7;110288,2;0,122536484
128530,7;2492,8;15749,7;110288,2;0,122536484
128530,7;2547,5;15695;110288,2;0,122110904
128530,7;2547,5;15695;110288,2;0,122110904
128530,7;2547,5;15695;110288,2;0,122110904
128530,7;2526,3;15716,2;110288,2;0,122275845
128530,7;2526,3;15716,2;110288,2;0,122275845
128530,7;2526,3;15716,2;110288,2;0,122275845
128530,7;2479,2;15763,2;110288,3;0,122641517
128530,7;2479,2;15763,2;110288,3;0,122641517
128530,7;2479,2;15763,2;110288,3;0,122641517
128530,7;2500,6;15741,3;110288,9;0,122470351
128530,7;2500,6;15741,3;110288,9;0,122470351
128530,7;2500,6;15741,3;110288,9;0,122470351
128530,7;2504,4;15737,5;110288,9;0,122440787
128530,7;2504,4;15737,5;110288,9;0,122440787
128530,7;2504,4;15737,5;110288,9;0,122440787
128530,7;2417,8;15823,9;110289;0,123113777
128530,7;2417,8;15823,9;110289;0,123113777
128530,7;2417,8;15823,9;110289;0,123113777
128530,7;2491,3;15750,4;110289;0,12254193
128530,7;2491,3;15750,4;110289;0,12254193
128530,7;2491,3;15750,4;110289;0,12254193
128530,7;2419,9;15821,8;110289;0,123097439
128530,7;2419,9;15821,8;110289;0,123097439
128530,7;2419,9;15821,8;110289;0,123097439
128530,7;2488,6;15753;110289,1;0,122562158
128530,7;2488,6;15753;110289,1;0,122562158
128530,7;2439,1;15802,5;110289,1;0,12294728
128530,7;2439,1;15802,5;110289,1;0,12294728
128530,7;2439,1;15802,5;110289,1;0,12294728
128530,7;2426,9;15814,2;110289,6;0,123038309
128530,7;2426,9;15814,2;110289,6;0,123038309
128530,7;2426,9;15814,2;110289,6;0,123038309
128530,7;2404,1;15837;110289,7;0,123214921
128530,7;2404,1;15837;110289,7;0,123214921
128530,7;2404,1;15837;110289,7;0,123214921
128530,7;2396,1;15844,9;110289,7;0,123277163
128530,7;2396,1;15844,9;110289,7;0,123277163
128530,7;2396,1;15844,9;110289,7;0,123277163
