timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W], temperature.gpu
2025/12/18 12:09:44.735, 0, 0 %, 0 %, 447 MiB, 14.68 W, 30
2025/12/18 12:09:44.736, 1, 0 %, 0 %, 4 MiB, 12.96 W, 26
2025/12/18 12:09:45.736, 0, 3 %, 0 %, 447 MiB, 24.54 W, 31
2025/12/18 12:09:45.737, 1, 4 %, 0 %, 4 MiB, 18.58 W, 27
2025/12/18 12:09:46.738, 0, 0 %, 0 %, 652 MiB, 57.42 W, 32
2025/12/18 12:09:46.743, 1, 0 %, 0 %, 209 MiB, 56.20 W, 28
2025/12/18 12:09:47.743, 0, 0 %, 0 %, 3260 MiB, 57.62 W, 32
2025/12/18 12:09:47.744, 1, 12 %, 0 %, 3259 MiB, 59.15 W, 29
2025/12/18 12:09:48.744, 0, 30 %, 21 %, 3310 MiB, 103.96 W, 35
2025/12/18 12:09:48.745, 1, 31 %, 27 %, 3309 MiB, 133.54 W, 33
2025/12/18 12:09:49.746, 0, 33 %, 25 %, 3310 MiB, 126.10 W, 36
2025/12/18 12:09:49.746, 1, 35 %, 30 %, 3309 MiB, 157.94 W, 33
2025/12/18 12:09:50.747, 0, 41 %, 37 %, 3312 MiB, 134.99 W, 37
2025/12/18 12:09:50.747, 1, 47 %, 44 %, 3311 MiB, 174.05 W, 36
2025/12/18 12:09:51.748, 0, 40 %, 36 %, 3312 MiB, 151.78 W, 38
2025/12/18 12:09:51.749, 1, 47 %, 44 %, 3311 MiB, 195.40 W, 37
2025/12/18 12:09:52.749, 0, 33 %, 24 %, 3312 MiB, 149.32 W, 38
2025/12/18 12:09:52.750, 1, 37 %, 31 %, 3311 MiB, 189.09 W, 37
2025/12/18 12:09:53.750, 0, 38 %, 30 %, 3312 MiB, 137.97 W, 38
2025/12/18 12:09:53.751, 1, 43 %, 35 %, 3311 MiB, 167.96 W, 37
2025/12/18 12:09:54.752, 0, 38 %, 31 %, 3312 MiB, 130.78 W, 38
2025/12/18 12:09:54.752, 1, 41 %, 36 %, 3311 MiB, 171.18 W, 38
2025/12/18 12:09:55.753, 0, 35 %, 28 %, 3312 MiB, 129.01 W, 38
2025/12/18 12:09:55.754, 1, 41 %, 35 %, 3311 MiB, 169.01 W, 38
2025/12/18 12:09:56.755, 0, 35 %, 27 %, 3312 MiB, 129.66 W, 39
2025/12/18 12:09:56.756, 1, 41 %, 35 %, 3311 MiB, 165.80 W, 38
2025/12/18 12:09:57.756, 0, 33 %, 23 %, 3312 MiB, 131.18 W, 38
2025/12/18 12:09:57.757, 1, 37 %, 29 %, 3311 MiB, 165.52 W, 38
2025/12/18 12:09:58.758, 0, 34 %, 28 %, 3312 MiB, 129.83 W, 40
2025/12/18 12:09:58.759, 1, 38 %, 31 %, 3311 MiB, 163.81 W, 39
2025/12/18 12:09:59.759, 0, 32 %, 26 %, 3312 MiB, 128.33 W, 40
2025/12/18 12:09:59.760, 1, 38 %, 32 %, 3311 MiB, 161.62 W, 39
2025/12/18 12:10:00.760, 0, 36 %, 30 %, 3312 MiB, 132.99 W, 40
2025/12/18 12:10:00.761, 1, 43 %, 38 %, 3311 MiB, 164.47 W, 40
2025/12/18 12:10:01.762, 0, 36 %, 27 %, 3312 MiB, 132.62 W, 41
2025/12/18 12:10:01.762, 1, 37 %, 32 %, 3311 MiB, 172.22 W, 41
2025/12/18 12:10:02.763, 0, 36 %, 27 %, 3312 MiB, 131.77 W, 41
2025/12/18 12:10:02.763, 1, 36 %, 28 %, 3311 MiB, 173.76 W, 41
2025/12/18 12:10:03.764, 0, 38 %, 32 %, 3312 MiB, 132.33 W, 41
2025/12/18 12:10:03.765, 1, 45 %, 37 %, 3311 MiB, 170.53 W, 42
2025/12/18 12:10:04.766, 0, 34 %, 28 %, 3312 MiB, 133.27 W, 42
2025/12/18 12:10:04.766, 1, 42 %, 37 %, 3311 MiB, 177.57 W, 42
2025/12/18 12:10:05.767, 0, 37 %, 27 %, 3312 MiB, 132.19 W, 42
2025/12/18 12:10:05.768, 1, 41 %, 36 %, 3311 MiB, 169.26 W, 42
2025/12/18 12:10:06.768, 0, 33 %, 23 %, 3312 MiB, 132.08 W, 42
2025/12/18 12:10:06.769, 1, 33 %, 28 %, 3311 MiB, 159.10 W, 42
2025/12/18 12:10:07.769, 0, 40 %, 36 %, 3312 MiB, 144.99 W, 44
2025/12/18 12:10:07.770, 1, 47 %, 44 %, 3311 MiB, 188.47 W, 44
2025/12/18 12:10:08.771, 0, 35 %, 29 %, 3312 MiB, 143.99 W, 44
2025/12/18 12:10:08.772, 1, 40 %, 32 %, 3311 MiB, 188.07 W, 44
2025/12/18 12:10:09.773, 0, 35 %, 29 %, 3312 MiB, 135.45 W, 44
2025/12/18 12:10:09.774, 1, 41 %, 36 %, 3311 MiB, 170.64 W, 44
2025/12/18 12:10:10.774, 0, 36 %, 30 %, 3312 MiB, 132.03 W, 44
2025/12/18 12:10:10.775, 1, 41 %, 36 %, 3311 MiB, 161.64 W, 44
2025/12/18 12:10:11.775, 0, 36 %, 27 %, 3312 MiB, 133.90 W, 44
2025/12/18 12:10:11.776, 1, 39 %, 34 %, 3311 MiB, 167.31 W, 45
2025/12/18 12:10:12.777, 0, 37 %, 27 %, 3312 MiB, 133.35 W, 45
2025/12/18 12:10:12.777, 1, 39 %, 31 %, 3311 MiB, 169.67 W, 45
2025/12/18 12:10:13.778, 0, 32 %, 25 %, 3312 MiB, 132.51 W, 45
2025/12/18 12:10:13.779, 1, 36 %, 28 %, 3311 MiB, 158.75 W, 45
2025/12/18 12:10:14.779, 0, 36 %, 30 %, 3312 MiB, 137.18 W, 45
2025/12/18 12:10:14.780, 1, 41 %, 36 %, 3311 MiB, 172.99 W, 45
2025/12/18 12:10:15.780, 0, 36 %, 30 %, 3312 MiB, 131.26 W, 45
2025/12/18 12:10:15.781, 1, 44 %, 37 %, 3311 MiB, 163.64 W, 45
2025/12/18 12:10:16.782, 0, 37 %, 27 %, 3312 MiB, 142.96 W, 46
2025/12/18 12:10:16.782, 1, 41 %, 36 %, 3311 MiB, 183.93 W, 46
2025/12/18 12:10:17.783, 0, 38 %, 28 %, 3312 MiB, 136.05 W, 46
2025/12/18 12:10:17.783, 1, 38 %, 30 %, 3311 MiB, 174.85 W, 47
2025/12/18 12:10:18.784, 0, 37 %, 30 %, 3312 MiB, 138.18 W, 47
2025/12/18 12:10:18.784, 1, 41 %, 36 %, 3311 MiB, 177.75 W, 47
2025/12/18 12:10:19.785, 0, 30 %, 24 %, 3312 MiB, 133.74 W, 46
2025/12/18 12:10:19.786, 1, 36 %, 31 %, 3311 MiB, 171.37 W, 47
2025/12/18 12:10:20.787, 0, 35 %, 25 %, 3312 MiB, 135.77 W, 47
2025/12/18 12:10:20.788, 1, 39 %, 34 %, 3311 MiB, 169.12 W, 48
2025/12/18 12:10:21.789, 0, 34 %, 25 %, 3312 MiB, 135.65 W, 48
2025/12/18 12:10:21.789, 1, 35 %, 28 %, 3311 MiB, 176.16 W, 48
2025/12/18 12:10:22.790, 0, 34 %, 26 %, 3312 MiB, 129.31 W, 47
2025/12/18 12:10:22.790, 1, 42 %, 35 %, 3311 MiB, 168.62 W, 48
2025/12/18 12:10:23.791, 0, 40 %, 28 %, 3312 MiB, 135.21 W, 48
2025/12/18 12:10:23.792, 1, 41 %, 34 %, 3311 MiB, 176.98 W, 49
2025/12/18 12:10:24.792, 0, 36 %, 28 %, 3312 MiB, 137.86 W, 48
2025/12/18 12:10:24.793, 1, 41 %, 32 %, 3311 MiB, 181.40 W, 49
2025/12/18 12:10:25.793, 0, 36 %, 28 %, 3312 MiB, 134.96 W, 48
2025/12/18 12:10:25.794, 1, 42 %, 32 %, 3311 MiB, 178.59 W, 49
2025/12/18 12:10:26.794, 0, 37 %, 27 %, 3312 MiB, 139.47 W, 49
2025/12/18 12:10:26.795, 1, 43 %, 35 %, 3311 MiB, 180.25 W, 50
2025/12/18 12:10:27.796, 0, 40 %, 29 %, 3312 MiB, 143.19 W, 49
2025/12/18 12:10:27.796, 1, 44 %, 34 %, 3311 MiB, 185.21 W, 51
2025/12/18 12:10:28.797, 0, 37 %, 28 %, 3312 MiB, 139.15 W, 49
2025/12/18 12:10:28.797, 1, 41 %, 32 %, 3311 MiB, 180.66 W, 50
2025/12/18 12:10:29.798, 0, 39 %, 30 %, 3312 MiB, 136.88 W, 50
2025/12/18 12:10:29.799, 1, 46 %, 36 %, 3311 MiB, 180.55 W, 51
2025/12/18 12:10:30.800, 0, 39 %, 27 %, 3312 MiB, 136.19 W, 49
2025/12/18 12:10:30.800, 1, 44 %, 36 %, 3311 MiB, 180.83 W, 51
2025/12/18 12:10:31.801, 0, 36 %, 27 %, 3312 MiB, 131.59 W, 50
2025/12/18 12:10:31.802, 1, 42 %, 34 %, 3311 MiB, 175.63 W, 51
2025/12/18 12:10:32.803, 0, 34 %, 26 %, 3312 MiB, 133.32 W, 50
2025/12/18 12:10:32.804, 1, 41 %, 34 %, 3311 MiB, 176.46 W, 51
2025/12/18 12:10:33.804, 0, 35 %, 23 %, 3312 MiB, 134.83 W, 50
2025/12/18 12:10:33.805, 1, 34 %, 27 %, 3311 MiB, 180.12 W, 52
2025/12/18 12:10:34.806, 0, 39 %, 28 %, 3312 MiB, 135.56 W, 51
2025/12/18 12:10:34.806, 1, 41 %, 32 %, 3311 MiB, 182.61 W, 52
2025/12/18 12:10:35.807, 0, 38 %, 28 %, 3312 MiB, 136.61 W, 51
2025/12/18 12:10:35.808, 1, 47 %, 35 %, 3311 MiB, 183.60 W, 53
2025/12/18 12:10:36.808, 0, 30 %, 22 %, 3312 MiB, 132.28 W, 50
2025/12/18 12:10:36.809, 1, 33 %, 27 %, 3311 MiB, 171.11 W, 52
2025/12/18 12:10:37.809, 0, 37 %, 28 %, 3312 MiB, 132.93 W, 51
2025/12/18 12:10:37.810, 1, 42 %, 33 %, 3311 MiB, 177.23 W, 53
2025/12/18 12:10:38.810, 0, 37 %, 28 %, 3312 MiB, 136.60 W, 51
2025/12/18 12:10:38.811, 1, 44 %, 36 %, 3311 MiB, 183.89 W, 53
2025/12/18 12:10:39.812, 0, 38 %, 27 %, 3312 MiB, 136.64 W, 51
2025/12/18 12:10:39.812, 1, 38 %, 31 %, 3311 MiB, 177.33 W, 53
2025/12/18 12:10:40.813, 0, 42 %, 30 %, 3312 MiB, 136.35 W, 52
2025/12/18 12:10:40.814, 1, 44 %, 34 %, 3311 MiB, 184.80 W, 54
2025/12/18 12:10:41.814, 0, 40 %, 31 %, 3312 MiB, 149.29 W, 52
2025/12/18 12:10:41.815, 1, 43 %, 36 %, 3311 MiB, 187.88 W, 54
2025/12/18 12:10:42.815, 0, 41 %, 29 %, 3312 MiB, 146.31 W, 53
2025/12/18 12:10:42.816, 1, 46 %, 38 %, 3311 MiB, 182.46 W, 54
2025/12/18 12:10:43.817, 0, 38 %, 27 %, 3312 MiB, 141.62 W, 53
2025/12/18 12:10:43.817, 1, 44 %, 34 %, 3311 MiB, 185.88 W, 54
2025/12/18 12:10:44.818, 0, 39 %, 30 %, 3312 MiB, 141.67 W, 53
2025/12/18 12:10:44.819, 1, 42 %, 34 %, 3311 MiB, 187.06 W, 55
2025/12/18 12:10:45.820, 0, 39 %, 25 %, 3312 MiB, 145.39 W, 53
2025/12/18 12:10:45.821, 1, 46 %, 31 %, 3311 MiB, 181.55 W, 55
2025/12/18 12:10:46.822, 0, 41 %, 28 %, 3312 MiB, 162.27 W, 54
2025/12/18 12:10:46.823, 1, 47 %, 32 %, 3311 MiB, 187.75 W, 55
2025/12/18 12:10:47.823, 0, 41 %, 26 %, 3312 MiB, 178.91 W, 55
2025/12/18 12:10:47.824, 1, 44 %, 30 %, 3311 MiB, 187.68 W, 55
2025/12/18 12:10:48.824, 0, 39 %, 27 %, 3312 MiB, 177.83 W, 56
2025/12/18 12:10:48.825, 1, 45 %, 31 %, 3311 MiB, 189.45 W, 56
2025/12/18 12:10:49.825, 0, 41 %, 26 %, 3312 MiB, 179.23 W, 56
2025/12/18 12:10:49.826, 1, 43 %, 29 %, 3311 MiB, 189.42 W, 56
2025/12/18 12:10:50.826, 0, 40 %, 27 %, 3312 MiB, 177.72 W, 56
2025/12/18 12:10:50.827, 1, 47 %, 32 %, 3311 MiB, 189.46 W, 56
2025/12/18 12:10:51.828, 0, 43 %, 26 %, 3312 MiB, 172.03 W, 56
2025/12/18 12:10:51.828, 1, 45 %, 31 %, 3311 MiB, 186.73 W, 56
2025/12/18 12:10:52.829, 0, 41 %, 27 %, 3312 MiB, 176.29 W, 56
2025/12/18 12:10:52.829, 1, 45 %, 30 %, 3311 MiB, 187.32 W, 56
2025/12/18 12:10:53.830, 0, 38 %, 24 %, 3312 MiB, 175.71 W, 57
2025/12/18 12:10:53.830, 1, 46 %, 31 %, 3311 MiB, 187.17 W, 56
2025/12/18 12:10:54.831, 0, 40 %, 26 %, 3312 MiB, 179.26 W, 57
2025/12/18 12:10:54.832, 1, 45 %, 30 %, 3311 MiB, 186.27 W, 56
2025/12/18 12:10:55.832, 0, 40 %, 26 %, 3312 MiB, 172.02 W, 57
2025/12/18 12:10:55.833, 1, 45 %, 30 %, 3311 MiB, 189.02 W, 57
2025/12/18 12:10:56.834, 0, 39 %, 24 %, 3312 MiB, 171.34 W, 57
2025/12/18 12:10:56.834, 1, 45 %, 31 %, 3311 MiB, 188.06 W, 57
2025/12/18 12:10:57.835, 0, 39 %, 25 %, 3312 MiB, 175.20 W, 58
2025/12/18 12:10:57.836, 1, 45 %, 30 %, 3311 MiB, 190.05 W, 57
2025/12/18 12:10:58.837, 0, 39 %, 26 %, 3312 MiB, 178.07 W, 58
2025/12/18 12:10:58.838, 1, 45 %, 29 %, 3311 MiB, 187.98 W, 57
2025/12/18 12:10:59.838, 0, 40 %, 25 %, 3312 MiB, 180.26 W, 58
2025/12/18 12:10:59.839, 1, 45 %, 30 %, 3311 MiB, 188.86 W, 57
2025/12/18 12:11:00.839, 0, 41 %, 26 %, 3312 MiB, 169.60 W, 58
2025/12/18 12:11:00.840, 1, 47 %, 33 %, 3311 MiB, 189.79 W, 58
2025/12/18 12:11:01.841, 0, 41 %, 26 %, 3312 MiB, 177.21 W, 59
2025/12/18 12:11:01.842, 1, 44 %, 32 %, 3311 MiB, 187.92 W, 58
2025/12/18 12:11:02.842, 0, 39 %, 26 %, 3312 MiB, 174.94 W, 59
2025/12/18 12:11:02.843, 1, 45 %, 31 %, 3311 MiB, 189.84 W, 58
2025/12/18 12:11:03.843, 0, 42 %, 27 %, 3312 MiB, 174.58 W, 59
2025/12/18 12:11:03.844, 1, 45 %, 31 %, 3311 MiB, 191.85 W, 58
2025/12/18 12:11:04.845, 0, 41 %, 27 %, 3312 MiB, 179.42 W, 60
2025/12/18 12:11:04.845, 1, 46 %, 31 %, 3311 MiB, 189.63 W, 58
