timestamp; index; utilization.gpu [%]; utilization.memory [%]; memory.used [MiB]; power.draw [W]; temperature.gpu
2025/12/12 07:24:38.992;0;0%;0%; 3304 MiB; 14.94 W;32
2025/12/12 07:24:38.993;1;0%;0%; 3303 MiB; 13.60 W;29
2025/12/12 07:24:39.994;0;41%;37%; 3304 MiB; 71.59 W;37
2025/12/12 07:24:39.994;1;47%;44%; 3303 MiB; 85.67 W;35
2025/12/12 07:24:40.997;0;41%;36%; 3304 MiB; 149.32 W;38
2025/12/12 07:24:40.998;1;47%;43%; 3303 MiB; 194.97 W;37
2025/12/12 07:24:41.998;0;41%;36%; 3304 MiB; 162.24 W;40
2025/12/12 07:24:41.999;1;48%;44%; 3303 MiB; 198.36 W;38
2025/12/12 07:24:42.999;0;42%;36%; 3304 MiB; 175.58 W;41
2025/12/12 07:24:42.999;1;48%;42%; 3303 MiB; 199.45 W;39
2025/12/12 07:24:44.000;0;41%;35%; 3304 MiB; 179.47 W;42
2025/12/12 07:24:44.001;1;49%;42%; 3303 MiB; 199.62 W;40
2025/12/12 07:24:45.001;0;40%;36%; 3304 MiB; 174.97 W;42
2025/12/12 07:24:45.001;1;47%;44%; 3303 MiB; 197.76 W;40
2025/12/12 07:24:46.002;0;41%;36%; 3304 MiB; 168.15 W;42
2025/12/12 07:24:46.003;1;48%;43%; 3303 MiB; 196.76 W;41
2025/12/12 07:24:47.003;0;40%;35%; 3304 MiB; 166.33 W;43
2025/12/12 07:24:47.004;1;49%;44%; 3303 MiB; 197.66 W;41
2025/12/12 07:24:48.004;0;41%;38%; 3304 MiB; 167.76 W;43
2025/12/12 07:24:48.005;1;48%;45%; 3303 MiB; 197.73 W;42
2025/12/12 07:24:49.005;0;40%;36%; 3304 MiB; 166.79 W;44
2025/12/12 07:24:49.006;1;48%;44%; 3303 MiB; 197.53 W;43
2025/12/12 07:24:50.006;0;41%;38%; 3304 MiB; 163.30 W;44
2025/12/12 07:24:50.007;1;47%;44%; 3303 MiB; 197.08 W;43
2025/12/12 07:24:51.008;0;40%;36%; 3304 MiB; 168.06 W;45
2025/12/12 07:24:51.009;1;47%;43%; 3303 MiB; 197.73 W;44
2025/12/12 07:24:52.010;0;39%;34%; 3304 MiB; 164.16 W;45
2025/12/12 07:24:52.010;1;48%;44%; 3303 MiB; 198.31 W;44
2025/12/12 07:24:53.011;0;40%;35%; 3304 MiB; 166.43 W;46
2025/12/12 07:24:53.012;1;48%;42%; 3303 MiB; 198.73 W;45
2025/12/12 07:24:54.013;0;41%;37%; 3304 MiB; 165.76 W;46
2025/12/12 07:24:54.030;1;48%;45%; 3303 MiB; 197.72 W;45
2025/12/12 07:24:55.031;0;41%;37%; 3304 MiB; 172.40 W;47
2025/12/12 07:24:55.032;1;48%;44%; 3303 MiB; 197.99 W;46
2025/12/12 07:24:56.032;0;41%;36%; 3304 MiB; 176.01 W;47
2025/12/12 07:24:56.033;1;49%;45%; 3303 MiB; 199.44 W;46
2025/12/12 07:24:57.033;0;42%;36%; 3304 MiB; 175.10 W;48
2025/12/12 07:24:57.034;1;49%;43%; 3303 MiB; 200.16 W;47
2025/12/12 07:24:58.034;0;40%;36%; 3304 MiB; 178.69 W;49
2025/12/12 07:24:58.035;1;48%;45%; 3303 MiB; 198.61 W;47
2025/12/12 07:24:59.036;0;40%;36%; 3304 MiB; 175.66 W;49
2025/12/12 07:24:59.036;1;48%;44%; 3303 MiB; 198.89 W;47
2025/12/12 07:25:00.037;0;40%;35%; 3304 MiB; 170.68 W;49
2025/12/12 07:25:00.037;1;48%;43%; 3303 MiB; 198.68 W;48
2025/12/12 07:25:01.038;0;41%;36%; 3304 MiB; 177.79 W;50
2025/12/12 07:25:01.039;1;48%;43%; 3303 MiB; 199.26 W;48
2025/12/12 07:25:02.039;0;40%;36%; 3304 MiB; 174.03 W;50
2025/12/12 07:25:02.040;1;49%;45%; 3303 MiB; 198.28 W;49
2025/12/12 07:25:03.040;0;41%;36%; 3304 MiB; 173.07 W;51
2025/12/12 07:25:03.041;1;49%;44%; 3303 MiB; 199.45 W;49
2025/12/12 07:25:04.041;0;41%;35%; 3304 MiB; 178.81 W;51
2025/12/12 07:25:04.042;1;49%;44%; 3303 MiB; 201.76 W;50
2025/12/12 07:25:05.043;0;41%;35%; 3304 MiB; 181.53 W;52
2025/12/12 07:25:05.044;1;49%;43%; 3303 MiB; 199.39 W;50
2025/12/12 07:25:06.045;0;40%;37%; 3304 MiB; 183.53 W;52
2025/12/12 07:25:06.046;1;48%;45%; 3303 MiB; 198.61 W;50
2025/12/12 07:25:07.046;0;40%;36%; 3304 MiB; 181.36 W;52
2025/12/12 07:25:07.047;1;48%;44%; 3303 MiB; 198.96 W;51
2025/12/12 07:25:08.047;0;39%;34%; 3304 MiB; 169.80 W;52
2025/12/12 07:25:08.048;1;48%;44%; 3303 MiB; 199.71 W;51
2025/12/12 07:25:09.049;0;40%;36%; 3304 MiB; 172.07 W;53
2025/12/12 07:25:09.049;1;47%;44%; 3303 MiB; 198.13 W;51
2025/12/12 07:25:10.050;0;41%;36%; 3304 MiB; 168.81 W;53
2025/12/12 07:25:10.050;1;47%;43%; 3303 MiB; 200.46 W;52
2025/12/12 07:25:11.051;0;41%;37%; 3304 MiB; 170.61 W;53
2025/12/12 07:25:11.052;1;49%;46%; 3303 MiB; 198.33 W;52
2025/12/12 07:25:12.052;0;41%;37%; 3304 MiB; 171.92 W;54
2025/12/12 07:25:12.053;1;48%;44%; 3303 MiB; 200.95 W;52
2025/12/12 07:25:13.053;0;41%;37%; 3304 MiB; 171.97 W;53
2025/12/12 07:25:13.054;1;49%;46%; 3303 MiB; 198.45 W;53
2025/12/12 07:25:14.054;0;42%;37%; 3304 MiB; 171.78 W;54
2025/12/12 07:25:14.055;1;48%;44%; 3303 MiB; 201.01 W;53
2025/12/12 07:25:15.055;0;41%;36%; 3304 MiB; 178.54 W;55
2025/12/12 07:25:15.056;1;49%;44%; 3303 MiB; 201.54 W;54
2025/12/12 07:25:16.056;0;40%;35%; 3304 MiB; 179.57 W;55
2025/12/12 07:25:16.057;1;48%;43%; 3303 MiB; 200.96 W;54
2025/12/12 07:25:17.058;0;41%;37%; 3304 MiB; 175.86 W;55
2025/12/12 07:25:17.058;1;50%;46%; 3303 MiB; 198.56 W;54
2025/12/12 07:25:18.059;0;41%;36%; 3304 MiB; 175.22 W;55
2025/12/12 07:25:18.060;1;49%;44%; 3303 MiB; 201.18 W;54
2025/12/12 07:25:19.061;0;41%;36%; 3304 MiB; 177.38 W;56
2025/12/12 07:25:19.062;1;49%;44%; 3303 MiB; 201.76 W;54
2025/12/12 07:25:20.063;0;40%;36%; 3304 MiB; 176.14 W;56
2025/12/12 07:25:20.063;1;49%;45%; 3303 MiB; 199.55 W;55
2025/12/12 07:25:21.064;0;41%;36%; 3304 MiB; 176.31 W;56
2025/12/12 07:25:21.064;1;49%;45%; 3303 MiB; 201.28 W;55
2025/12/12 07:25:22.065;0;42%;36%; 3304 MiB; 175.72 W;57
2025/12/12 07:25:22.066;1;48%;43%; 3303 MiB; 202.87 W;55
2025/12/12 07:25:23.066;0;39%;36%; 3304 MiB; 181.44 W;57
2025/12/12 07:25:23.067;1;48%;45%; 3303 MiB; 201.81 W;55
2025/12/12 07:25:24.067;0;39%;35%; 3304 MiB; 168.75 W;56
2025/12/12 07:25:24.068;1;48%;44%; 3303 MiB; 199.56 W;56
2025/12/12 07:25:25.068;0;41%;36%; 3304 MiB; 167.62 W;57
2025/12/12 07:25:25.069;1;49%;44%; 3303 MiB; 200.95 W;56
2025/12/12 07:25:26.070;0;40%;36%; 3304 MiB; 174.21 W;57
2025/12/12 07:25:26.070;1;47%;44%; 3303 MiB; 201.68 W;56
2025/12/12 07:25:27.071;0;40%;36%; 3304 MiB; 174.95 W;57
2025/12/12 07:25:27.071;1;48%;44%; 3303 MiB; 199.59 W;56
2025/12/12 07:25:28.072;0;41%;36%; 3304 MiB; 169.98 W;57
2025/12/12 07:25:28.072;1;48%;44%; 3303 MiB; 201.59 W;57
2025/12/12 07:25:29.073;0;41%;35%; 3304 MiB; 174.57 W;58
2025/12/12 07:25:29.074;1;49%;43%; 3303 MiB; 202.51 W;57
2025/12/12 07:25:30.074;0;41%;37%; 3304 MiB; 172.07 W;58
2025/12/12 07:25:30.075;1;49%;45%; 3303 MiB; 201.03 W;57
2025/12/12 07:25:31.076;0;41%;36%; 3304 MiB; 169.92 W;58
2025/12/12 07:25:31.077;1;49%;44%; 3303 MiB; 202.26 W;57
2025/12/12 07:25:32.078;0;41%;35%; 3304 MiB; 176.05 W;58
2025/12/12 07:25:32.078;1;50%;44%; 3303 MiB; 202.21 W;57
2025/12/12 07:25:33.079;0;41%;35%; 3304 MiB; 181.33 W;59
2025/12/12 07:25:33.079;1;49%;43%; 3303 MiB; 202.78 W;58
2025/12/12 07:25:34.080;0;40%;36%; 3304 MiB; 178.24 W;59
2025/12/12 07:25:34.081;1;48%;44%; 3303 MiB; 200.54 W;58
2025/12/12 07:25:35.081;0;41%;36%; 3304 MiB; 172.23 W;59
2025/12/12 07:25:35.082;1;47%;43%; 3303 MiB; 201.86 W;58
2025/12/12 07:25:36.082;0;42%;36%; 3304 MiB; 173.89 W;59
2025/12/12 07:25:36.083;1;48%;43%; 3303 MiB; 201.41 W;58
2025/12/12 07:25:37.083;0;41%;37%; 3304 MiB; 179.67 W;59
2025/12/12 07:25:37.084;1;48%;44%; 3303 MiB; 200.74 W;58
2025/12/12 07:25:38.085;0;41%;36%; 3304 MiB; 177.28 W;60
2025/12/12 07:25:38.085;1;49%;44%; 3303 MiB; 202.26 W;58
2025/12/12 07:25:39.086;0;42%;36%; 3304 MiB; 179.30 W;60
2025/12/12 07:25:39.086;1;48%;43%; 3303 MiB; 203.58 W;59
2025/12/12 07:25:40.087;0;39%;36%; 3304 MiB; 180.09 W;60
2025/12/12 07:25:40.087;1;47%;44%; 3303 MiB; 201.38 W;59
2025/12/12 07:25:41.088;0;41%;37%; 3304 MiB; 176.78 W;60
2025/12/12 07:25:41.088;1;48%;44%; 3303 MiB; 201.76 W;59
