timestamp; index; utilization.gpu [%]; utilization.memory [%]; memory.used [MiB]; power.draw [W]; temperature.gpu
2025/12/12 05:21:39.776;0;0%;0%; 447 MiB; 15.01 W;30
2025/12/12 05:21:39.777;1;0%;0%; 4 MiB; 13.57 W;27
2025/12/12 05:21:40.778;0;0%;0%; 447 MiB; 25.25 W;32
2025/12/12 05:21:40.778;1;0%;0%; 4 MiB; 23.68 W;28
2025/12/12 05:21:41.779;0;13%;1%; 1452 MiB; 57.54 W;32
2025/12/12 05:21:41.779;1;10%;0%; 1329 MiB; 56.48 W;29
2025/12/12 05:21:42.780;0;35%;20%; 2014 MiB; 75.23 W;34
2025/12/12 05:21:42.781;1;44%;29%; 1931 MiB; 84.22 W;31
2025/12/12 05:21:43.781;0;38%;22%; 2014 MiB; 109.60 W;35
2025/12/12 05:21:43.782;1;43%;31%; 1931 MiB; 152.33 W;34
2025/12/12 05:21:44.782;0;38%;22%; 2014 MiB; 114.05 W;36
2025/12/12 05:21:44.783;1;43%;31%; 1931 MiB; 179.36 W;35
2025/12/12 05:21:45.784;0;37%;22%; 2014 MiB; 114.18 W;36
2025/12/12 05:21:45.784;1;44%;31%; 1931 MiB; 179.75 W;36
2025/12/12 05:21:46.785;0;37%;22%; 2014 MiB; 114.49 W;37
2025/12/12 05:21:46.786;1;43%;31%; 1931 MiB; 179.94 W;37
2025/12/12 05:21:47.786;0;37%;22%; 2014 MiB; 115.70 W;37
2025/12/12 05:21:47.787;1;43%;31%; 1931 MiB; 180.72 W;37
2025/12/12 05:21:48.787;0;35%;20%; 2014 MiB; 111.51 W;37
2025/12/12 05:21:48.788;1;41%;28%; 1931 MiB; 169.66 W;37
2025/12/12 05:21:49.788;0;38%;22%; 2016 MiB; 114.69 W;37
2025/12/12 05:21:49.789;1;43%;29%; 1933 MiB; 174.40 W;38
2025/12/12 05:21:50.790;0;38%;22%; 2016 MiB; 115.29 W;38
2025/12/12 05:21:50.791;1;44%;32%; 1933 MiB; 178.37 W;39
2025/12/12 05:21:51.792;0;37%;22%; 2016 MiB; 116.28 W;38
2025/12/12 05:21:51.792;1;43%;31%; 1933 MiB; 180.69 W;39
2025/12/12 05:21:52.793;0;38%;22%; 2016 MiB; 115.10 W;39
2025/12/12 05:21:52.794;1;43%;31%; 1933 MiB; 176.91 W;40
2025/12/12 05:21:53.795;0;35%;20%; 2016 MiB; 114.92 W;38
2025/12/12 05:21:53.795;1;41%;28%; 1933 MiB; 178.63 W;40
2025/12/12 05:21:54.796;0;37%;19%; 2016 MiB; 112.26 W;39
2025/12/12 05:21:54.796;1;41%;27%; 1933 MiB; 166.79 W;40
2025/12/12 05:21:55.797;0;36%;19%; 2016 MiB; 112.25 W;39
2025/12/12 05:21:55.798;1;41%;26%; 1933 MiB; 162.02 W;40
2025/12/12 05:21:56.798;0;36%;19%; 2016 MiB; 111.92 W;39
2025/12/12 05:21:56.799;1;41%;26%; 1933 MiB; 153.07 W;40
2025/12/12 05:21:57.799;0;36%;19%; 2016 MiB; 113.03 W;40
2025/12/12 05:21:57.800;1;40%;26%; 1933 MiB; 160.67 W;41
2025/12/12 05:21:58.800;0;37%;20%; 2016 MiB; 113.95 W;40
2025/12/12 05:21:58.801;1;43%;28%; 1933 MiB; 163.71 W;42
2025/12/12 05:21:59.802;0;38%;22%; 2016 MiB; 117.22 W;40
2025/12/12 05:21:59.802;1;44%;31%; 1933 MiB; 182.59 W;43
2025/12/12 05:22:00.803;0;38%;21%; 2016 MiB; 115.89 W;41
2025/12/12 05:22:00.803;1;43%;29%; 1933 MiB; 175.63 W;43
2025/12/12 05:22:01.804;0;37%;22%; 2016 MiB; 117.22 W;41
2025/12/12 05:22:01.805;1;44%;31%; 1933 MiB; 182.41 W;44
2025/12/12 05:22:02.806;0;38%;23%; 2016 MiB; 117.37 W;41
2025/12/12 05:22:02.807;1;44%;31%; 1933 MiB; 180.92 W;44
2025/12/12 05:22:03.807;0;38%;22%; 2016 MiB; 116.92 W;41
2025/12/12 05:22:03.808;1;44%;30%; 1933 MiB; 180.57 W;45
2025/12/12 05:22:04.809;0;36%;19%; 2016 MiB; 113.91 W;42
2025/12/12 05:22:04.809;1;40%;26%; 1933 MiB; 164.28 W;44
2025/12/12 05:22:05.810;0;37%;22%; 2016 MiB; 116.84 W;42
2025/12/12 05:22:05.811;1;44%;31%; 1933 MiB; 172.73 W;45
2025/12/12 05:22:06.812;0;38%;21%; 2016 MiB; 117.87 W;42
2025/12/12 05:22:06.812;1;43%;28%; 1933 MiB; 183.25 W;46
2025/12/12 05:22:07.813;0;36%;19%; 2016 MiB; 114.32 W;42
2025/12/12 05:22:07.813;1;41%;27%; 1933 MiB; 172.31 W;46
2025/12/12 05:22:08.814;0;37%;18%; 2016 MiB; 114.25 W;43
2025/12/12 05:22:08.815;1;40%;24%; 1933 MiB; 170.25 W;46
2025/12/12 05:22:09.815;0;37%;18%; 2016 MiB; 115.22 W;43
