timestamp; index; utilization.gpu [%]; utilization.memory [%]; memory.used [MiB]; power.draw [W]; temperature.gpu
2025/12/10 08:15:02.456;0;0%;0%; 447 MiB; 15.29 W;31
2025/12/10 08:15:02.457;1;0%;0%; 4 MiB; 13.64 W;27
2025/12/10 08:15:03.458;0;7%;0%; 459 MiB; 32.43 W;33
2025/12/10 08:15:03.458;1;4%;0%; 4 MiB; 29.44 W;29
2025/12/10 08:15:04.459;0;19%;1%; 2634 MiB; 57.90 W;33
2025/12/10 08:15:04.460;1;35%;1%; 2633 MiB; 56.88 W;29
2025/12/10 08:15:05.460;0;40%;36%; 3304 MiB; 76.09 W;36
2025/12/10 08:15:05.461;1;47%;44%; 3303 MiB; 95.57 W;34
2025/12/10 08:15:06.462;0;41%;36%; 3304 MiB; 148.46 W;38
2025/12/10 08:15:06.462;1;48%;44%; 3303 MiB; 196.28 W;36
2025/12/10 08:15:07.463;0;42%;37%; 3304 MiB; 153.73 W;39
2025/12/10 08:15:07.463;1;49%;44%; 3303 MiB; 196.29 W;37
2025/12/10 08:15:08.464;0;41%;35%; 3304 MiB; 171.85 W;40
2025/12/10 08:15:08.464;1;48%;43%; 3303 MiB; 199.51 W;38
2025/12/10 08:15:09.465;0;40%;37%; 3304 MiB; 167.33 W;40
2025/12/10 08:15:09.466;1;48%;45%; 3303 MiB; 185.86 W;38
2025/12/10 08:15:10.466;0;42%;38%; 3304 MiB; 164.29 W;41
2025/12/10 08:15:10.467;1;50%;46%; 3303 MiB; 197.97 W;39
2025/12/10 08:15:11.467;0;41%;36%; 3304 MiB; 163.40 W;41
2025/12/10 08:15:11.468;1;49%;44%; 3303 MiB; 199.85 W;40
2025/12/10 08:15:12.468;0;27%;24%; 3304 MiB; 162.77 W;41
2025/12/10 08:15:12.469;1;32%;29%; 3303 MiB; 192.99 W;39
2025/12/10 08:15:13.469;0;40%;36%; 3304 MiB; 161.07 W;42
2025/12/10 08:15:13.470;1;47%;44%; 3303 MiB; 195.12 W;41
2025/12/10 08:15:14.471;0;41%;36%; 3304 MiB; 155.39 W;42
2025/12/10 08:15:14.472;1;48%;44%; 3303 MiB; 197.46 W;41
2025/12/10 08:15:15.473;0;40%;35%; 3304 MiB; 157.47 W;43
2025/12/10 08:15:15.473;1;47%;42%; 3303 MiB; 198.05 W;42
2025/12/10 08:15:16.474;0;40%;36%; 3304 MiB; 152.54 W;44
2025/12/10 08:15:16.474;1;48%;45%; 3303 MiB; 188.39 W;42
2025/12/10 08:15:17.475;0;39%;35%; 3304 MiB; 162.65 W;44
2025/12/10 08:15:17.476;1;47%;43%; 3303 MiB; 198.38 W;43
2025/12/10 08:15:18.476;0;41%;36%; 3304 MiB; 157.81 W;44
2025/12/10 08:15:18.477;1;48%;44%; 3303 MiB; 198.98 W;44
2025/12/10 08:15:19.478;0;40%;36%; 3304 MiB; 149.04 W;44
2025/12/10 08:15:19.478;1;47%;44%; 3303 MiB; 188.72 W;44
2025/12/10 08:15:20.479;0;40%;36%; 3304 MiB; 151.13 W;45
2025/12/10 08:15:20.480;1;48%;44%; 3303 MiB; 198.71 W;45
2025/12/10 08:15:21.480;0;42%;36%; 3304 MiB; 150.01 W;45
2025/12/10 08:15:21.481;1;49%;44%; 3303 MiB; 199.62 W;45
2025/12/10 08:15:22.481;0;40%;35%; 3304 MiB; 165.02 W;46
2025/12/10 08:15:22.489;1;48%;43%; 3303 MiB; 201.02 W;46
2025/12/10 08:15:23.489;0;25%;22%; 3304 MiB; 164.33 W;47
2025/12/10 08:15:23.490;1;29%;27%; 3303 MiB; 190.07 W;46
2025/12/10 08:15:24.491;0;40%;36%; 3304 MiB; 170.00 W;47
2025/12/10 08:15:24.491;1;48%;44%; 3303 MiB; 198.58 W;47
2025/12/10 08:15:25.492;0;40%;35%; 3304 MiB; 158.05 W;47
2025/12/10 08:15:25.493;1;47%;42%; 3303 MiB; 200.01 W;47
2025/12/10 08:15:26.493;0;40%;35%; 3306 MiB; 147.57 W;46
2025/12/10 08:15:26.494;1;47%;42%; 3303 MiB; 189.12 W;46
2025/12/10 08:15:27.495;0;41%;36%; 3306 MiB; 142.03 W;47
2025/12/10 08:15:27.506;1;47%;44%; 3303 MiB; 187.54 W;48
2025/12/10 08:15:28.507;0;41%;36%; 3306 MiB; 159.30 W;49
2025/12/10 08:15:28.507;1;49%;44%; 3303 MiB; 200.17 W;48
2025/12/10 08:15:29.508;0;42%;36%; 3306 MiB; 173.80 W;49
2025/12/10 08:15:29.509;1;50%;44%; 3303 MiB; 200.90 W;49
2025/12/10 08:15:30.510;0;41%;35%; 3306 MiB; 177.35 W;50
2025/12/10 08:15:30.511;1;49%;43%; 3303 MiB; 200.06 W;49
2025/12/10 08:15:31.511;0;40%;36%; 3306 MiB; 164.02 W;50
2025/12/10 08:15:31.512;1;48%;44%; 3303 MiB; 188.93 W;50
2025/12/10 08:15:32.512;0;41%;36%; 3306 MiB; 163.12 W;50
2025/12/10 08:15:32.513;1;48%;43%; 3303 MiB; 200.04 W;50
2025/12/10 08:15:33.513;0;40%;35%; 3306 MiB; 166.28 W;51
2025/12/10 08:15:33.514;1;48%;43%; 3303 MiB; 198.92 W;50
2025/12/10 08:15:34.515;0;41%;35%; 3306 MiB; 164.89 W;51
2025/12/10 08:15:34.515;1;48%;42%; 3303 MiB; 199.16 W;51
2025/12/10 08:15:35.516;0;41%;34%; 3306 MiB; 164.91 W;51
2025/12/10 08:15:35.517;1;49%;42%; 3305 MiB; 200.00 W;51
2025/12/10 08:15:36.517;0;40%;36%; 3306 MiB; 160.10 W;51
2025/12/10 08:15:36.518;1;47%;44%; 3305 MiB; 188.38 W;51
2025/12/10 08:15:37.518;0;40%;37%; 3306 MiB; 160.37 W;52
2025/12/10 08:15:37.519;1;48%;45%; 3305 MiB; 190.57 W;51
2025/12/10 08:15:38.519;0;41%;36%; 3306 MiB; 157.49 W;51
2025/12/10 08:15:38.520;1;48%;44%; 3305 MiB; 198.92 W;52
2025/12/10 08:15:39.520;0;40%;35%; 3306 MiB; 154.54 W;52
2025/12/10 08:15:39.521;1;48%;43%; 3305 MiB; 198.94 W;52
2025/12/10 08:15:40.522;0;41%;35%; 3306 MiB; 159.09 W;52
2025/12/10 08:15:40.523;1;48%;42%; 3305 MiB; 198.93 W;53
2025/12/10 08:15:41.523;0;39%;35%; 3306 MiB; 149.64 W;52
2025/12/10 08:15:41.524;1;48%;44%; 3305 MiB; 190.63 W;52
2025/12/10 08:15:42.525;0;29%;25%; 3306 MiB; 146.74 W;52
2025/12/10 08:15:42.525;1;34%;31%; 3305 MiB; 187.56 W;53
2025/12/10 08:15:43.526;0;40%;36%; 3306 MiB; 158.66 W;53
2025/12/10 08:15:43.527;1;48%;44%; 3305 MiB; 197.46 W;53
2025/12/10 08:15:44.528;0;22%;18%; 3308 MiB; 152.72 W;53
2025/12/10 08:15:44.528;1;25%;23%; 3307 MiB; 190.26 W;53
2025/12/10 08:15:45.529;0;40%;36%; 3308 MiB; 166.52 W;54
2025/12/10 08:15:45.529;1;48%;44%; 3307 MiB; 199.89 W;54
2025/12/10 08:15:46.530;0;41%;37%; 3308 MiB; 157.48 W;54
2025/12/10 08:15:46.531;1;48%;45%; 3307 MiB; 190.85 W;54
2025/12/10 08:15:47.531;0;40%;36%; 3308 MiB; 168.71 W;54
2025/12/10 08:15:47.532;1;48%;44%; 3307 MiB; 199.73 W;54
2025/12/10 08:15:48.532;0;41%;36%; 3308 MiB; 169.04 W;54
2025/12/10 08:15:48.533;1;49%;44%; 3307 MiB; 200.30 W;55
2025/12/10 08:15:49.533;0;40%;35%; 3308 MiB; 168.97 W;55
2025/12/10 08:15:49.534;1;48%;42%; 3307 MiB; 200.55 W;55
2025/12/10 08:15:50.534;0;40%;36%; 3308 MiB; 162.94 W;55
2025/12/10 08:15:50.535;1;48%;44%; 3307 MiB; 191.34 W;55
2025/12/10 08:15:51.536;0;41%;36%; 3308 MiB; 170.78 W;55
2025/12/10 08:15:51.536;1;48%;44%; 3307 MiB; 200.58 W;55
2025/12/10 08:15:52.537;0;40%;35%; 3308 MiB; 166.13 W;54
2025/12/10 08:15:52.538;1;48%;43%; 3307 MiB; 196.19 W;54
2025/12/10 08:15:53.538;0;40%;36%; 3308 MiB; 162.66 W;56
